1	FL	12113	837847.619044904	-9039213.97590841	252655.53252551	412670.703125	190463.401442308
2	AZ	4013	-1519376.79525728	-8598165.46527377	10762117.3469388	17578125	8112980.76923077
3	CA	6065	-1840889.47918082	-8526987.56022569	1753826.53061224	2864583.33333333	1322115.38461538
4	TX	48113	-103476.778449354	-8832709.74782583	858432.238520408	1402105.98958333	647125.841346154
5	FL	12069	1372543.2912843	-9178206.32884715	195348.214285714	319068.75	147262.5
6	NE	31023	-98730.641556634	-7880639.63280676	340911.989795918	556822.916666667	256995.192307692
7	TX	48373	87877.8322681646	-9049411.9010727	568532.126913265	928602.473958333	428585.757211538
8	MS	28123	605406.126293294	-8873621.88448691	1553335.53890306	2537114.71354167	1170976.02163462
9	FL	12095	1385395.28268027	-9207060.83095279	771073.740433673	1259420.44270833	581270.973557692
10	IA	19013	286845.359342798	-7746533.37284719	659334.522480867	1076913.05338542	497036.793870192
11	PA	42129	1340425.13419631	-7893221.79030615	2118044.08482143	3459472.00520833	1596679.38701923
12	MD	24019	1701627.65132875	-7994651.98984961	153911.830357143	251389.322916667	116025.841346154
13	FL	12117	1435424.28255206	-9165650.99658597	2395975.20727041	3913426.171875	1806196.69471154
14	NC	37081	1412572.71636965	-8357746.0035139	265069.355867347	432946.614583333	199821.514423077
15	TX	48113	-68380.7246418886	-8814922.60125662	398268.494897959	650505.208333333	300233.173076923
16	KS	20055	-427728.146859265	-8242555.94180421	573979.591836735	937500	432692.307692308
17	TX	48121	-114478.914513953	-8785498.17206556	769137.117346939	1256257.29166667	579811.057692308
18	IA	19191	336336.520539662	-7653592.68395803	111777.807716837	182570.419270833	84263.2704326923
19	OH	39069	969699.751683893	-7813683.75845029	96624.362244898	157819.791666667	72839.9038461538
20	WV	54055	1283539.65778868	-8222489.94980193	198501.275510204	324218.75	149639.423076923
21	NJ	34007	1742376.85866417	-7832195.88794255	497270.567602041	812208.59375	374865.504807692
22	IA	19061	413078.682717234	-7734831.47770263	516035.714285714	842858.333333333	389011.538461538
23	MT	30111	-983894.436184078	-7317367.93847426	1362144.37181122	2224835.80729167	1026847.29567308
24	NM	35043	-967247.878847867	-8494327.68684335	880113.99872449	1437519.53125	663470.552884615
25	NE	31055	-21970.3238716806	-7872570.98880365	377787.468112245	617052.864583333	284793.629807692
26	WI	55063	373822.827606188	-7578386.03465009	339668.367346939	554791.666666667	256057.692307692
27	ID	16027	-1661301.40621976	-7448169.14940902	809998.668686225	1322997.82552083	610614.381009615
28	VA	51067	1400210.97289482	-8249478.97044116	110770.727040816	180925.520833333	83504.0865384615
29	OH	39039	945970.880873159	-7825042.3255607	777464.923469388	1269859.375	586088.942307692
30	AL	1105	783817.98089293	-8836163.64531055	2641243.06441327	4314030.33854167	1991090.92548077
31	WA	53053	-2008249.89001601	-6944505.10375366	62248.3258928571	101672.265625	46925.6610576923
32	MD	24510	1634810.06993862	-7945099.49758753	1047930.65848214	1711620.07552083	789978.496394231
33	NY	36081	1831780.48164432	-7741054.51712615	375079.719387755	612630.208333333	282752.403846154
34	ND	38017	-77888.4440836178	-7253513.04344847	428483.896683673	699857.03125	323010.9375
35	NC	37051	1523652.83784669	-8440314.08251613	291412.149234694	475973.177083333	219679.927884615
36	AL	1115	879775.652918131	-8687591.20397356	4458289.22193878	7281872.39583333	3360864.18269231
37	GA	13185	1185818.08530686	-8973884.96295089	2284654.33673469	3731602.08333333	1722277.88461538
38	IL	17141	553199.067969505	-7762827.77425871	3003490.27423469	4905700.78125	2264169.59134615
39	IN	18125	745409.154129037	-8176608.72807181	1798896.60395408	2938197.78645833	1356091.28605769
40	KY	21205	1061057.66815511	-8157536.83194211	576713.169642857	941964.84375	434753.004807692
41	PA	42047	1415881.32827917	-7748412.79821465	4322865.27423469	7060679.94791667	3258775.36057692
42	FL	12099	1561016.84534872	-9391704.97677695	289700.255102041	473177.083333333	218389.423076923
43	IA	19113	351478.283231382	-7780737.36021961	565641.183035714	923880.598958333	426406.430288462
44	WI	55031	297002.464581308	-7271413.42906986	141111.049107143	230481.380208333	106376.021634615
45	NC	37021	1178017.4668376	-8420266.37431217	580437.818877551	948048.4375	437560.817307692
46	CA	6089	-2200653.93215352	-7656188.23953172	492459.821428571	804351.041666667	371238.942307692
47	MN	27171	154239.487131411	-7433728.1469374	590886.878188776	965115.234375	445437.800480769
48	PA	42051	1346915.82523213	-7920781.00073314	364637.755102041	595575	274880.769230769
49	WI	55141	474325.669288961	-7513958.93134443	1024732.22257653	1673729.296875	772490.444711538
50	WI	55015	608187.512295307	-7538087.82724206	1524839.84375	2490571.74479167	1149494.65144231
51	NJ	34001	1797946.28617022	-7885527.25950761	974603.635204082	1591852.60416667	734701.201923077
52	FL	12103	1295689.13485267	-9288840.19079341	2169606.36160714	3543690.390625	1635549.41105769
53	FL	12015	1382742.17764852	-9396783.40263437	361601.084183673	590615.104166667	272591.586538462
54	MO	29021	91096.1261063691	-8058813.15616885	784839.764030612	1281904.94791667	591648.4375
55	NE	31153	-26269.3342600419	-7898981.87062367	283064.811862245	462339.192708333	213387.319711538
56	NC	37035	1297606.99058285	-8416236.9905768	1195790.81632653	1953125	901442.307692308
57	IA	19113	351476.137620839	-7780214.11361667	346594.387755102	566104.166666667	261278.846153846
58	KY	21083	632824.116410622	-8370076.77261361	450554.926658163	735906.380208333	339649.098557692
59	NC	37133	1647650.51032664	-8447121.03137176	233270.886479592	381009.114583333	175850.360576923
60	NE	31079	-239297.472611326	-7918406.36268724	316153.220663265	516383.59375	238330.889423077
61	MI	26091	971621.57952423	-7749763.23346436	848284.274553571	1385530.98177083	639475.837740385
62	MI	26017	947136.834306748	-7526806.72400352	447990.306202168	731717.500130208	337715.769290865
63	MD	24003	1627717.75772378	-7960340.93626049	947171.556122449	1547046.875	714021.634615385
64	MD	24003	1631064.70614813	-7948071.84852731	278003.268494898	454072.005208333	209571.694711538
65	FL	12053	1301779.8290291	-9198584.1158679	346619.897959184	566145.833333333	261298.076923077
66	DE	10003	1709248.94662157	-7868910.29061035	1861686.46364796	3040754.55729167	1403425.18028846
67	PA	42019	1309724.69719381	-7823003.34067443	816838.966836735	1334170.3125	615770.913461538
68	WI	55127	578949.269757291	-7704428.98495147	1175275.74936224	1919617.05729167	885977.103365385
69	MN	27037	220229.058927541	-7483835.46691013	1546502.37244898	2525953.875	1165824.86538462
70	TX	48245	164725.4427656	-9137153.87968809	1380409.80149872	2254669.34244792	1040616.61959135
