1	FL	12113	835945.86084551	-9039390.04871083	252655.53252551	412670.703125	190463.401442308
2	AZ	4013	-1521185.71009537	-8597845.6167574	10762117.3469388	17578125	8112980.76923077
3	CA	6065	-1842683.4119459	-8526600.07096273	1753826.53061224	2864583.33333333	1322115.38461538
4	TX	48113	-105335.069861254	-8832687.78210081	858432.238520408	1402105.98958333	647125.841346154
5	FL	12069	1370612.27896648	-9178494.89197907	195348.214285714	319068.75	147262.5
6	NE	31023	-100388.629208835	-7880618.68668143	340911.989795918	556822.916666667	256995.192307692
7	TX	48373	85973.9451484584	-9049430.1892128	568532.126913265	928602.473958333	428585.757211538
8	MS	28123	603539.211781431	-8873749.05811747	1553335.53890306	2537114.71354167	1170976.02163462
9	FL	12095	1383458.19944498	-9207352.09734733	771073.740433673	1259420.44270833	581270.973557692
10	IA	19013	285215.577468051	-7746593.55014714	659334.522480867	1076913.05338542	497036.793870192
11	PA	42129	1338764.46756196	-7893503.62461072	2118044.08482143	3459472.00520833	1596679.38701923
12	MD	24019	1699945.6370316	-7995009.81448492	153911.830357143	251389.322916667	116025.841346154
13	FL	12117	1433495.91033037	-9165952.78938439	2395975.20727041	3913426.171875	1806196.69471154
14	NC	37081	1410814.31794653	-8358043.00650347	265069.355867347	432946.614583333	199821.514423077
15	TX	48113	-70235.2746332312	-8814908.01970415	398268.494897959	650505.208333333	300233.173076923
16	KS	20055	-429462.269978844	-8242465.77063273	573979.591836735	937500	432692.307692308
17	TX	48121	-116327.272946381	-8785473.89267104	769137.117346939	1256257.29166667	579811.057692308
18	IA	19191	334726.291149618	-7653663.27564767	111777.807716837	182570.419270833	84263.2704326923
19	OH	39069	968055.827079752	-7813887.59844564	96624.362244898	157819.791666667	72839.9038461538
20	WV	54055	1281809.71843457	-8222759.80881339	198501.275510204	324218.75	149639.423076923
21	NJ	34007	1740729.02223473	-7832562.28930624	497270.567602041	812208.59375	374865.504807692
22	IA	19061	411451.359983842	-7734918.21320318	516035.714285714	842858.333333333	389011.538461538
23	MT	30111	-985433.898796426	-7317160.77721871	1362144.37181122	2224835.80729167	1026847.29567308
24	NM	35043	-969034.959711513	-8494124.00177123	880113.99872449	1437519.53125	663470.552884615
25	NE	31055	-23626.6156790539	-7872566.19228543	377787.468112245	617052.864583333	284793.629807692
26	WI	55063	372228.419942306	-7578464.514663	339668.367346939	554791.666666667	256057.692307692
27	ID	16027	-1662868.37280916	-7447819.46714788	809998.668686225	1322997.82552083	610614.381009615
28	VA	51067	1398475.35279997	-8249773.37506777	110770.727040816	180925.520833333	83504.0865384615
29	OH	39039	944324.56709109	-7825241.17304154	777464.923469388	1269859.375	586088.942307692
30	AL	1105	781958.943186236	-8836328.35543418	2641243.06441327	4314030.33854167	1991090.92548077
31	WA	53053	-2009710.88419462	-6944082.43893746	62248.3258928571	101672.265625	46925.6610576923
32	MD	24510	1633138.48235632	-7945443.26572063	1047930.65848214	1711620.07552083	789978.496394231
33	NY	36081	1830151.81826183	-7741439.72993171	375079.719387755	612630.208333333	282752.403846154
34	ND	38017	-79414.492461194	-7253496.49614487	428483.896683673	699857.03125	323010.9375
35	NC	37051	1521877.06565497	-8440634.4535723	291412.149234694	475973.177083333	219679.927884615
