138	LA	22017	179679.963987171	-8878261.27469701	1069547.91135204	1746928.25520833	806274.579326923
139	TX	48073	53637.1746122374	-8919227.84241737	386315.845663265	630982.547916667	291222.714423077
140	TX	48449	78871.7727957006	-8796662.30375767	1426111.9268176	2329316.14713542	1075068.99098558
141	TX	48201	54711.6208721613	-9156693.06308911	1323197.37165179	2161222.37369792	997487.249399038
142	TX	48329	-584868.870524739	-8900343.66868113	1151870.85459184	1881389.0625	868333.413461538
143	MO	29095	126839.089078633	-8146637.29449475	274342.713647959	448093.098958333	206812.199519231
144	MS	28115	617514.1475862	-8641732.51935018	919669.961734694	1502127.60416667	693289.663461538
145	KS	20169	-159529.409230778	-8159709.97890539	8695095.82270408	14201989.84375	6554764.54326923
146	OK	40113	-31123.0802477203	-8453086.95596133	1081656.32971939	1766705.33854167	815402.463942308
147	TX	48309	-131752.786332347	-8976007.64368094	667738.744021046	1090639.94856771	503372.283954327
148	OH	39175	1039508.50279007	-7851748.5406891	2445213.7236926	3993849.08203125	1843314.9609375
149	PA	42029	1668146.49244683	-7832913.04858072	2575326.46524235	4206366.55989583	1941399.95072115
150	SC	45061	1413280.08980341	-8558649.94216419	2786820.05660077	4551806.09244792	2100833.58112981
151	SC	45079	1380512.55079251	-8583934.12744975	678010.166932398	1107416.60598958	511115.356610577
152	IA	19163	425603.632038344	-7845642.87017887	788204.081632653	1287400	594184.615384615
153	IL	17195	489605.326143572	-7806009.93270922	1486832.27040816	2428492.70833333	1120842.78846154
154	OH	39095	1013255.98183655	-7765893.59186421	729990.433673469	1192317.70833333	550300.480769231
155	LA	22051	536540.189086248	-9136396.73582719	597895.408163265	976562.5	450721.153846154
156	FL	12061	1514231.4983633	-9288633.31090242	839775.368303572	1371633.1015625	633061.431490385
157	MA	25015	1870564.5388149	-7536589.12342815	209733.338647959	342564.453125	158106.670673077
158	IA	19045	458529.724952381	-7800498.47168307	184275.829081633	300983.854166667	138915.625
159	IA	19179	279587.972688067	-7896250.90083033	237942.681760204	388639.713541667	179372.175480769
160	IA	19057	387408.733161238	-7919056.06532652	520551.419005102	850233.984375	392415.685096154
161	CA	6083	-2184541.82987969	-8361360.32294837	101243.62244898	165364.583333333	76322.1153846154
162	VA	51139	1476155.80476349	-8042703.8825488	297416.055484694	485779.557291667	224205.949519231
163	TX	48231	-3835.42933707322	-8787841.89979394	550832.975446429	899693.859895833	415243.319951923
164	TX	48139	-88758.4243789257	-8894143.72006074	2196430.16661352	3587502.60546875	1655770.43329327
165	TX	48439	-117483.720713666	-8828454.70859669	2064239.01546556	3371590.39192708	1556118.64242788
166	AL	1127	806075.340409441	-8688615.4510868	1482535.93989158	2421475.36848958	1117604.01622596
167	TX	48217	-118951.915354063	-8897874.57684736	2474189.17889031	4041175.65885417	1865157.99639423
168	TX	48381	-551824.145878895	-8564310.75944334	607171.072066327	991712.751041667	457713.577403846
169	TN	47073	1151699.4579465	-8331555.04130245	1115487.42825255	1821962.79947917	840905.907451923
170	TN	47149	843969.204605512	-8435873.84228887	2984620.46715561	4874880.09635417	2249944.65985577
171	MD	24033	1623400.81506433	-7988736.46516782	812275.462372449	1326716.58854167	612330.733173077
172	SD	46099	-87571.0948040021	-7629575.89265884	2258129.30484694	3688277.86458333	1702282.09134615
173	NJ	34029	1805666.46291211	-7813996.32017026	1650917.49043367	2696498.56770833	1244537.80048077
174	IN	18097	815021.07634306	-8012933.84104428	3691326.53061224	6029166.66666667	2782692.30769231
175	MI	26021	780955.485309925	-7739695.65111805	1492385.20408163	2437562.5	1125028.84615385
176	IA	19125	245621.68547602	-7875534.26277188	215699.457908163	352309.114583333	162604.206730769
177	ID	16005	-1334556.78285507	-7594378.39466956	308182.397959184	503364.583333333	232322.115384615
178	TX	48415	-462639.522861169	-8831033.89669312	492810.746173469	804924.21875	371503.485576923
179	NJ	34011	1750548.91004373	-7892045.38696455	666863.201530612	1089209.89583333	502712.259615385
180	TX	48179	-456400.842704309	-8506931.92663896	386670.918367347	631562.5	291490.384615385
181	PA	42011	1662752.52622367	-7813746.7369647	305948.740433673	499716.276041667	230638.28125
182	MI	26037	902300.261260591	-7656632.5431501	692178.730867347	1130558.59375	521796.274038462
183	OK	40071	-112688.231053084	-8399154.81918829	202139.748086735	330161.588541667	152382.271634615
184	TN	47143	977624.29959319	-8464406.41114404	495690.051020408	809627.083333333	373674.038461538
185	AR	5035	503085.1192463	-8553221.51884607	186706.473214286	304953.90625	140747.956730769
186	TX	48041	-38850.7928203043	-9077879.09067847	353789.461096939	577856.119791667	266702.824519231
187	LA	22033	442571.117759471	-9070623.12844842	705122.050382653	1151699.34895833	531553.545673077
188	PA	42075	1613352.11810503	-7816908.02478213	302195.870535714	493586.588541667	227809.194711538
189	OK	40047	-174411.990836406	-8422652.36294465	350765.306122449	572916.666666667	264423.076923077
190	AZ	4019	-1403730.90934573	-8794827.13141818	1891806.00446429	3089949.80729167	1426130.68028846
191	SC	45007	1211017.13770044	-8546250.17883353	646539.301658163	1056014.19270833	487391.165865385
192	AZ	4013	-1460489.96576593	-8627959.64066018	1662824.0106824	2715945.88411458	1253513.48497596
193	NY	36085	1796993.19853279	-7753489.15402429	9794164.54081633	15997135.4166667	7383293.26923077
194	OK	40111	-4585.28522821301	-8515995.73553968	105885.682397959	172946.614583333	79821.5144230769
195	GA	13313	985119.045250723	-8566318.78553863	938686.463647959	1533187.890625	707625.180288462
196	TX	48027	-185078.516347996	-9015225.7476176	245820.471938776	401506.770833333	185310.817307692
197	CA	6029	-2040611.08362563	-8297896.51778351	2168348.77232143	3541636.328125	1634601.38221154
198	FL	12115	1333561.61979151	-9359102.6315548	1873405.6122449	3059895.83333333	1412259.61538462
199	FL	12115	1330882.31467155	-9348111.48904442	426713.488520408	696965.364583333	321676.322115385
200	SD	46029	-105982.642018086	-7464824.66868832	261969.387755102	427883.333333333	197484.615384615
201	MO	29077	218423.674010398	-8313980.15896026	636423.628826531	1039491.92708333	479765.504807692
202	NY	36055	1438195.7944253	-7543230.8001515	2937502.39158163	4797920.57291667	2214424.87980769
203	TX	48485	-242791.144074353	-8702455.32028032	2061126.03635204	3366505.859375	1553771.93509615
204	FL	12051	1428618.99322617	-9415568.54957795	484689.857302296	791660.100260417	365381.584735577
205	CA	6037	-2055346.05855777	-8399988.89788616	4390198.51642219	7170657.57682292	3309534.26622596
206	IN	18145	856063.347745017	-8011176.8625531	1499601.40306122	2449348.95833333	1130468.75
207	TX	48181	-92185.8596869404	-8736470.71590306	681600.765306122	1113281.25	513822.115384615
208	NY	36101	1497983.15605004	-7616795.58816215	3933652.26403061	6424965.36458333	2965368.62980769
209	NY	36053	1615136.28028165	-7510715.986769	713202.806122449	1164897.91666667	537645.192307692
210	NY	36033	1674334.06335785	-7275607.37577751	268555.086096939	438639.973958333	202449.21875
211	NY	36065	1628282.24329063	-7459105.0593507	1955023.67665816	3193205.33854167	1473787.07932692
212	NY	36011	1547421.50118754	-7534446.93585509	219788.265306122	358987.5	165686.538461538
213	NC	37049	1696111.91576958	-8420866.94816216	299286.306600765	488834.30078125	225615.831129808
214	NY	36023	1595689.82240984	-7561152.27944312	156943.87755102	256341.666666667	118311.538461538
215	MO	29121	279567.798192877	-8047660.982973	1012777.66262755	1654203.515625	763478.545673077
216	SC	45047	1251561.15496834	-8583375.70372072	269625.71747449	440388.671875	203256.310096154
217	TX	48451	-429632.155916989	-8964485.84225752	571443.079001913	933357.029036458	430780.167247596
218	AZ	4013	-1461627.1546446	-8628347.62052497	131281.170280612	214425.911458333	98965.8052884615
219	NC	37025	1356928.43406242	-8436513.96941597	2950073.82493622	4818453.9140625	2223901.80649038
220	PA	42133	1614368.71125732	-7862825.59383866	2451966.11766582	4004877.9921875	1848405.22716346
221	NC	37015	1659451.84889409	-8294126.12661603	1738773.6854273	2839997.01953125	1310767.85516827
222	OH	39099	1269423.22842064	-7808045.55526804	4148019.02423469	6775097.73958333	3126968.1875
223	PA	42003	1298657.68223088	-7867153.93343798	2838802.59646046	4636710.90755208	2140020.41887019
224	WV	54069	1274830.35756697	-7903620.88075008	1274458.9716199	2081616.3203125	960745.993990385
225	OH	39045	1110805.2303461	-7991596.73171414	1764350.38026148	2881772.28776042	1330048.74819712
226	MI	26145	961277.932316637	-7594375.70265749	1176695.55165816	1921936.06770833	887047.415865385
227	NC	37067	1376516.50719216	-8337392.15075131	1113848.59614158	1819286.04036458	839670.480168269
228	TN	47009	1050860.75845933	-8435636.20532291	458076.610331633	748191.796875	345319.290865385
229	NY	36085	1799789.89945603	-7753248.87140693	299361.926020408	488957.8125	225672.836538462
230	CA	6037	-2021779.98727631	-8440751.85728534	2408262.9942602	3933496.22395833	1815459.79567308
231	CA	6037	-2011486.14320257	-8457050.96388208	1008866.86862245	1647815.88541667	760530.408653846
232	CA	6039	-2117650.27879121	-8079362.59739339	432256.218112245	706018.489583333	325854.6875
233	TN	47151	1002224.84623037	-8349676.02283954	863594.148596939	1410537.109375	651017.127403846
234	IL	17163	523209.30914756	-8200688.30247078	2282359.375	3727853.64583333	1720547.83653846
235	TN	47179	1194955.73525337	-8349854.88876046	825328.045280612	1348035.80729167	622170.372596154
236	NY	36105	1731986.9447977	-7644326.35724854	239158.163265306	390625	180288.461538462
237	OR	41017	-2001086.68545287	-7304065.50516076	1682955.99489796	2748828.125	1268689.90384615
238	IN	18071	825117.567210486	-8107757.9421748	1082631.37755102	1768297.91666667	816137.5
239	FL	12101	1298426.47819265	-9232900.13065686	47179.368622449	77059.6354166667	35565.9855769231
240	MI	26089	785740.566863959	-7445564.47843437	1338445.79081633	2186128.125	1008982.21153846
241	MI	26125	1018832.46139537	-7649750.64916625	1639744.26020408	2678248.95833333	1236114.90384615
242	NV	32029	-2001328.47638911	-7826692.51195342	23038903.0612245	37630208.3333333	17367788.4615385
243	AL	1081	972597.36352263	-8793553.92018212	2524204.71938776	4122867.70833333	1902862.01923077
244	TN	47107	999153.532097284	-8470550.09643867	692505.899234694	1131092.96875	522042.908653846
245	TX	48039	47018.4359251962	-9243912.16586457	3035844.00589924	4958545.20963542	2288559.32752404
246	KY	21107	741360.08287563	-8308599.16337894	770146.603954082	1257906.11979167	580572.055288462
247	LA	22073	360199.60755655	-8856474.60310748	1860827.1348852	3039350.98697917	1402777.37860577
248	LA	22077	417514.295474315	-9071556.65560186	270495.695153061	441809.635416667	203912.139423077
249	VA	51730	1608614.83776577	-8175266.8235641	178790.436065051	292024.37890625	134780.482572115
250	CA	6031	-2140018.24509045	-8195335.03021912	1504260.42570153	2456958.6953125	1133980.93629808
251	GA	13129	1004423.99162283	-8580369.54902982	1144516.42219388	1869376.82291667	862789.302884615
252	GA	13213	1004730.86624607	-8560765.98299499	851394.292091837	1390610.67708333	641820.3125
253	TX	48401	106068.796375128	-8905678.32068124	682558.168128189	1114845.00794271	514543.849819712
254	TX	48485	-260489.595106248	-8697120.48058403	1515122.92171556	2474700.77213542	1142169.58713942
255	TN	47011	978467.72105265	-8510038.80397664	963877.710459184	1574333.59375	726615.504807692
256	LA	22073	358782.995877453	-8858803.59381426	1984273.51721939	3240980.078125	1495836.95913462
257	CA	6037	-2046070.65730437	-8475626.29821557	1576580.51658163	2575081.51041667	1188499.15865385
258	NM	35013	-1009586.99679734	-8885303.41570587	4311548.04288903	7042195.13671875	3250243.90925481
259	GA	13275	1133008.59351308	-8981890.88380488	492591.258529975	804565.722265625	371338.025661058
260	MD	24023	1390700.57458178	-7961256.30943163	86885.357940051	141912.751302083	65498.1929086539
261	OH	39007	1223693.64845622	-7725211.82524932	1111293.44706633	1815112.63020833	837744.290865385
262	SC	45051	1538916.72325748	-8578952.41241418	1161396.28507653	1896947.265625	875514.122596154
263	CA	6037	-1992547.68011618	-8459956.66220517	1233258.92857143	2014322.91666667	929687.5
264	MS	28001	420264.462291276	-8981526.17236752	665973.37372449	1087756.51041667	502041.466346154
265	AR	5143	140836.413374108	-8455370.88606436	1068852.99744898	1745793.22916667	805750.721153846
266	OK	40121	14058.1457937264	-8595134.44017269	206514.706792092	337307.354427083	155680.317427885
267	MO	29111	364210.836260683	-8012337.36585732	161199.729272959	263292.891145833	121519.795913462
268	KY	21073	937949.432749468	-8178684.93981006	1050830.3380102	1716356.21875	792164.408653846
269	TX	48029	-272163.842164127	-9211604.82452247	9406887.75510204	15364583.3333333	7091346.15384615
270	GA	13053	1021713.59484255	-8819699.93576947	238658.083545918	389808.203125	179911.478365385
271	ID	16001	-1623635.81076809	-7432144.22048819	3731761.24043367	6095210.02604167	2813173.85817308
272	GA	13003	1209348.82428704	-8908208.00053477	204791.613520408	334492.96875	154381.370192308
273	CO	8101	-766165.541087727	-8186320.85871942	406773.676658163	664397.005208333	306644.771634615
274	PA	42125	1304900.34763612	-7891877.67248546	3090486.76658163	5047795.05208333	2329751.5625
275	PA	42095	1702877.6555656	-7742533.91226236	1479781.48915816	2416976.43229167	1115527.58413462
276	MI	26081	822778.558563067	-7667367.05678608	421586.894132653	688591.927083333	317811.658653846
277	AZ	4013	-1474599.32953747	-8592553.30963287	117554.368622449	192005.46875	88617.9086538462
278	AZ	4013	-1454047.72130212	-8661501.9245741	308598.37372449	504044.010416667	232635.697115385
279	UT	49035	-1347031.47700205	-7823660.93238659	3162717.31505102	5165771.61458333	2384202.28365385
280	SC	45015	1454742.85760832	-8671803.58743173	313298.389668367	511720.703125	236178.786057692
281	NC	37155	1525142.79470574	-8470738.55066128	201365.991709184	328897.786458333	151798.978365385
282	IN	18105	797154.19026221	-8063831.83875971	120716.677295918	197170.572916667	91001.8028846154
283	IL	17119	487570.889183652	-8147740.43664348	431325.494260204	704498.307291667	325153.064903846
284	MO	29159	219055.898071919	-8162966.50122253	848710.9375	1386227.86458333	639797.475961538
285	IL	17095	464784.648189464	-7893606.92587494	260363.520408163	425260.416666667	196274.038461538
286	PA	42071	1626594.10937348	-7860937.35944621	976322.863520408	1594660.67708333	735997.235576923
287	SC	45043	1514913.93040579	-8624962.72349742	185225.526147959	302535.026041667	139631.550480769
288	MA	25005	2010479.56325659	-7543580.82286538	328476.004464286	536510.807291667	247620.372596154
289	FL	12023	1255538.12568621	-9027140.85718916	152256.536989796	248685.677083333	114778.004807692
290	MI	26063	1019732.63890383	-7537450.046415	159438.775510204	260416.666666667	120192.307692308
291	FL	12011	1547447.66958811	-9456558.01339695	219228.316326531	358072.916666667	165264.423076923
292	WV	54079	1188225.14396534	-8114776.59408652	713886.080994898	1166013.93229167	538160.276442308
293	UT	49035	-1346360.50757774	-7825989.4171054	358737.244897959	585937.5	270432.692307692
294	PA	42091	1684579.43062721	-7812526.98090531	892923.628826531	1458441.92708333	673127.043269231
295	FL	12057	1342878.33971292	-9294522.49486471	14656404.4961735	23938794.0104167	11048674.1586538
296	NM	35045	-1073957.87601956	-8316520.32170315	1403814.89158163	2292897.65625	1058260.45673077
297	VA	51680	1456076.97921206	-8186750.26894911	328037.253109056	535794.180078125	247289.621574519
298	GA	13051	1360675.15088751	-8812201.39388488	1399059.94897959	2285131.25	1054675.96153846
299	OH	39135	947127.976015535	-8001562.2640891	199298.469387755	325520.833333333	150240.384615385
