1	FL	12113	841445.270086604	-9038879.78636988	252655.53252551	412670.703125	190463.401442308
2	AZ	4013	-1515954.50019352	-8598769.51473499	10762117.3469388	17578125	8112980.76923077
3	CA	6065	-1837495.48832534	-8527719.58129407	1753826.53061224	2864583.33333333	1322115.38461538
4	TX	48113	-99961.2440496166	-8832750.23323448	858432.238520408	1402105.98958333	647125.841346154
5	FL	12069	1376196.22062606	-9177659.31290076	195348.214285714	319068.75	147262.5
6	NE	31023	-95594.043050081	-7880678.30460553	340911.989795918	556822.916666667	256995.192307692
7	TX	48373	91479.6016112035	-9049376.20784822	568532.126913265	928602.473958333	428585.757211538
8	MS	28123	608937.888074001	-8873380.22261339	1553335.53890306	2537114.71354167	1170976.02163462
9	FL	12095	1389059.69544781	-9206508.6974716	771073.740433673	1259420.44270833	581270.973557692
10	IA	19013	289928.551382059	-7746418.59131723	659334.522480867	1076913.05338542	497036.793870192
11	PA	42129	1343566.626564	-7892687.65955757	2118044.08482143	3459472.00520833	1596679.38701923
12	MD	24019	1704809.48554319	-7993974.08806001	153911.830357143	251389.322916667	116025.841346154
13	FL	12117	1439072.20973785	-9165078.95423262	2395975.20727041	3913426.171875	1806196.69471154
14	NC	37081	1415899.08932497	-8357183.12035421	265069.355867347	432946.614583333	199821.514423077
15	TX	48113	-64872.272523267	-8814949.11941669	398268.494897959	650505.208333333	300233.173076923
16	KS	20055	-424447.475188928	-8242725.5299563	573979.591836735	937500	432692.307692308
17	TX	48121	-110982.170025718	-8785543.04019802	769137.117346939	1256257.29166667	579811.057692308
18	IA	19191	339382.717131198	-7653458.21170386	111777.807716837	182570.419270833	84263.2704326923
19	OH	39069	972809.616308842	-7813297.18722529	96624.362244898	157819.791666667	72839.9038461538
20	WV	54055	1286812.20740533	-8221978.43408645	198501.275510204	324218.75	149639.423076923
21	NJ	34007	1745494.03014111	-7831501.78033909	497270.567602041	812208.59375	374865.504807692
22	IA	19061	416157.207260966	-7734666.4546973	516035.714285714	842858.333333333	389011.538461538
23	MT	30111	-980981.956570508	-7317758.96087376	1362144.37181122	2224835.80729167	1026847.29567308
24	NM	35043	-963866.956218726	-8494711.99048672	880113.99872449	1437519.53125	663470.552884615
25	NE	31055	-18836.9428637899	-7872579.1096989	377787.468112245	617052.864583333	284793.629807692
26	WI	55063	376839.088064904	-7578236.64834541	339668.367346939	554791.666666667	256057.692307692
27	ID	16027	-1658336.8124737	-7448829.77768391	809998.668686225	1322997.82552083	610614.381009615
28	VA	51067	1403494.25522968	-8248921.01598162	110770.727040816	180925.520833333	83504.0865384615
29	OH	39039	949085.268225837	-7824665.19781601	777464.923469388	1269859.375	586088.942307692
30	AL	1105	787334.81970616	-8835850.97630994	2641243.06441327	4314030.33854167	1991090.92548077
31	WA	53053	-2005485.73322213	-6945303.86165015	62248.3258928571	101672.265625	46925.6610576923
32	MD	24510	1637972.1869492	-7944448.19393513	1047930.65848214	1711620.07552083	789978.496394231
33	NY	36081	1834861.37066273	-7740324.8330094	375079.719387755	612630.208333333	282752.403846154
34	ND	38017	-75001.4512589319	-7253543.46947117	428483.896683673	699857.03125	323010.9375
35	NC	37051	1527012.06510614	-8439706.9815734	291412.149234694	475973.177083333	219679.927884615
36	AL	1115	883233.350487209	-8687240.35441713	4458289.22193878	7281872.39583333	3360864.18269231
37	GA	13185	1189389.707043	-8973412.28209743	2284654.33673469	3731602.08333333	1722277.88461538
38	IL	17141	556288.724282214	-7762606.97941363	3003490.27423469	4905700.78125	2264169.59134615
39	IN	18125	748663.485083494	-8176311.39849395	1798896.60395408	2938197.78645833	1356091.28605769
40	KY	21205	1064304.38326077	-8157113.87191663	576713.169642857	941964.84375	434753.004807692
41	PA	42047	1418965.17892526	-7747848.64645043	4322865.27423469	7060679.94791667	3258775.36057692
42	FL	12099	1564754.7348278	-9391082.92914685	289700.255102041	473177.083333333	218389.423076923
43	IA	19113	354575.0837554	-7780596.85128849	565641.183035714	923880.598958333	426406.430288462
44	WI	55031	299896.552283854	-7271294.6425209	141111.049107143	230481.380208333	106376.021634615
45	NC	37021	1181368.74224137	-8419796.84205039	580437.818877551	948048.4375	437560.817307692
46	CA	6089	-2197606.50155217	-7657063.52021336	492459.821428571	804351.041666667	371238.942307692
47	MN	27171	157198.189379072	-7433666.16893817	590886.878188776	965115.234375	445437.800480769
48	PA	42051	1350068.28598757	-7920244.2844275	364637.755102041	595575	274880.769230769
49	WI	55141	477316.279014292	-7513769.54878609	1024732.22257653	1673729.296875	772490.444711538
50	WI	55015	611187.715012706	-7537845.16412644	1524839.84375	2490571.74479167	1149494.65144231
51	NJ	34001	1801084.679782	-7884811.03037007	974603.635204082	1591852.60416667	734701.201923077
52	FL	12103	1299386.10390816	-9288323.75497563	2169606.36160714	3543690.390625	1635549.41105769
53	FL	12015	1386482.1025236	-9396232.31009401	361601.084183673	590615.104166667	272591.586538462
54	MO	29021	94303.6248126489	-8058776.26048638	784839.764030612	1281904.94791667	591648.4375
55	NE	31153	-23125.4410585676	-7898991.70048556	283064.811862245	462339.192708333	213387.319711538
56	NC	37035	1300956.65277044	-8415719.86054521	1195790.81632653	1953125	901442.307692308
57	IA	19113	354572.729886497	-7780073.60558097	346594.387755102	566104.166666667	261278.846153846
58	KY	21083	636155.458923856	-8369824.23792986	450554.926658163	735906.380208333	339649.098557692
59	NC	37133	1651012.43701329	-8446464.57730394	233270.886479592	381009.114583333	175850.360576923
60	NE	31079	-236145.83135182	-7918500.97880773	316153.220663265	516383.59375	238330.889423077
61	MI	26091	974706.002848436	-7749375.90239139	848284.274553571	1385530.98177083	639475.837740385
62	MI	26017	950132.520160363	-7526429.15581745	447990.306202168	731717.500130208	337715.769290865
63	MD	24003	1630885.94157459	-7959692.45422763	947171.556122449	1547046.875	714021.634615385
64	MD	24003	1634228.0064873	-7947422.03533995	278003.268494898	454072.005208333	209571.694711538
65	FL	12053	1305440.87458357	-9198065.26302846	346619.897959184	566145.833333333	261298.076923077
66	DE	10003	1712380.7335025	-7868229.36541188	1861686.46364796	3040754.55729167	1403425.18028846
67	PA	42019	1312838.24419384	-7822481.43463599	816838.966836735	1334170.3125	615770.913461538
68	WI	55127	582015.680600031	-7704197.94583762	1175275.74936224	1919617.05729167	885977.103365385
69	MN	27037	223207.699272835	-7483747.22028767	1546502.37244898	2525953.875	1165824.86538462
70	TX	48245	168362.128399374	-9137087.59322763	1380409.80149872	2254669.34244792	1040616.61959135
71	TX	48355	-154520.009064984	-9396293.4279027	649286.386399872	1060501.09778646	489462.045132212
72	TX	48355	-188240.396751417	-9407895.26291331	4854910.70232781	7929687.48046875	3659855.76021635
73	WV	54079	1193920.60234123	-8126815.09720163	690724.494260204	1128183.340625	520700.003365385
74	IL	17183	690107.519013932	-7942861.88346463	839967.956792092	1371947.66276042	633206.613581731
75	IL	17099	576870.478695689	-7850517.1582605	676108.86854273	1104311.15195313	509682.070132212
76	IL	17135	534207.128897161	-8097445.45943247	334851.046556122	546923.376041667	252426.173557692
77	IL	17113	573619.996802258	-7948964.69010398	205454.926419005	335576.379817708	154881.406069712
78	IL	17167	530458.641068918	-8020590.93830677	346102.769929847	565301.190885417	260908.241947115
79	VA	51035	1329571.31536381	-8279839.55233283	199995.137117347	326658.723958333	150765.564903846
80	CA	6059	-2000014.93971166	-8506939.56435135	2820005.58035714	4606009.11458333	2125850.36057692
81	CA	6059	-1983651.58074787	-8522059.19567579	8564462.85076531	13988622.65625	6456287.37980769
82	CA	6059	-1985861.27446633	-8498374.58867941	8408655.9630102	13734138.0729167	6338832.95673077
