FIPS	CattleOperationsWithSales	CattleSalesHead	FeedlotEmployees	SlaughterConnectivity	EstimatedVol
1127	0.391764616013	0.0352519100689	0.0151021379771	0.00849333596455	0.0
1129	0.360339646814	0.0330869184425	0.0	0.00321830171292	0.0
1131	0.232544772072	0.0492101683186	0.0151021379771	0.00508428342255	0.0
1133	0.605454406565	0.0508179258133	0.0151021379771	0.00916564974354	0.676876384265
4001	1.32403870225	0.11802401609	0.0151021379771	0.0624474732734	0.0
4003	0.72486928952	0.286445748648	0.347349173473	0.0615545619967	0.547516848138
4005	1.00769401231	0.172806525725	0.0	0.0697953852948	0.313345359273
4007	0.144554858315	0.0493380581193	0.0	0.193316703853	0.0
4009	0.217879786445	0.0563719971587	0.407757725382	0.103336268892	0.0
4011	0.115224887063	0.0540425757885	0.0604085519084	0.0774515025222	0.0
4012	0.056564944558	0.0418108298485	0.0	0.245690470617	0.0
4013	0.465089544143	0.727135731945	0.709800484924	0.296341021018	0.728786250536
4015	0.26396974127	0.110743432435	0.211429931679	0.0851101203683	0.0
4017	1.2590937659	0.126145018435	0.724902622901	0.0715027441415	0.351681458988
4019	0.322629683775	0.0921080614732	0.604085519084	0.149796301931	0.673475961833
4021	0.335199671455	2.49512087699	1.60082662557	0.239915247236	0.0
4023	0.203214800819	0.171527627718	0.0	0.0764613002094	0.0
4025	0.538414472274	0.301710309862	0.46816627729	0.16865641323	0.525321148342
4027	0.0691349322375	2.3900594057	2.1747078687	0.260820496215	0.0
5001	0.0796099219705	0.015967955118	0.0151021379771	0.0190403836738	0.0
5003	0.236734767965	0.0174295528405	0.0755106898855	0.015615494808	0.0
5005	0.599169412725	0.120664026976	0.0453064139313	0.0700500859603	0.0
5007	2.79472726075	0.637494116629	0.271838483588	0.176040099272	0.55707673456
5009	1.86454817247	0.367719717003	0.10571496584	0.0992511167893	0.699122665973
5011	0.188549815193	0.0107062033171	0.0151021379771	0.0209578275548	0.316952397767
5013	0.0879899137568	0.00726231368354	0.0	0.0258843692596	0.0
5015	1.58800844352	0.462403844462	0.0604085519084	0.123725078529	0.978679290284
5017	0.0691349322375	0.0229105442998	0.0	0.0125030609498	0.0
5019	0.393859613959	0.0438022567454	0.10571496584	0.043080329261	0.0
5021	0.238829765911	0.0168540487373	0.0302042759542	0.0350925286987	0.0
5023	0.873614143728	0.131781304653	0.10571496584	0.0437601319977	0.335495851424
5025	0.192739811086	0.0207638226449	0.0	0.0243914446235	0.0
5027	0.28282472279	0.0368413975921	0.0755106898855	0.0353824118352	0.0
5029	0.875709141675	0.185294051267	0.0151021379771	0.0530854489584	0.742377673182
5031	0.201119802873	0.0150544565415	0.0151021379771	0.0286914836649	0.0
5033	0.965794053378	0.175346051768	0.0453064139313	0.130473336799	0.0
5035	0.0272349733057	0.00290492547342	0.0	0.0188223032012	0.0
5037	0.0398049609852	0.00322464997521	0.0	0.0232604978858	0.0
5039	0.0900849117034	0.00675075448068	0.0302042759542	0.0318833214794	0.689014410475
5041	0.00837999178636	0.000548099145928	0.0	0.0150021922193	0.0
5043	0.222069782339	0.0388967693893	0.0	0.0172943568288	0.0
5045	1.46021356877	0.157404939725	0.166123517748	0.0424772960563	0.79911339728
5047	1.09777892401	0.287386652182	0.10571496584	0.105784082844	0.42481137659
5049	1.1061589158	0.243419965692	0.0302042759542	0.0584200233364	0.694471817045
5051	0.337294669401	0.0271126377519	0.0151021379771	0.0507586861405	0.0
5053	0.245114759751	0.106303829353	0.0	0.0316287019651	0.0
5055	0.404334603692	0.0290218497769	0.0453064139313	0.0322601706387	0.88060725159
5057	0.896659121141	0.226995261286	0.0302042759542	0.0512910008451	0.692799328224
5059	0.557269453793	0.05889325323	0.0755106898855	0.0416999846065	0.0
5061	0.741629273093	0.183805048587	0.0604085519084	0.0671826550505	0.674157042389
5063	1.24442878028	0.206313653513	0.10571496584	0.0394469735101	1.48490274926
5065	0.869424147835	0.194529521876	0.0453064139313	0.0534059334714	0.0
5067	0.155029848048	0.0158766052604	0.0302042759542	0.0320384810229	0.0
5069	0.117319885009	0.0131361095307	0.0	0.0245816490927	0.0
5071	0.831714184797	0.2115845403	0.0302042759542	0.0872121669518	0.0
5073	0.272349733057	0.22418168567	0.0	0.0441929554765	0.0
5075	0.502799507182	0.0742948392305	0.0151021379771	0.0377461881365	0.0
5077	0.046089954825	0.0040467986941	0.0	0.0182913786998	0.0
5079	0.165504837781	0.0326027641969	0.0	0.0198287738169	0.0
5081	0.500704509235	0.145090978913	0.0453064139313	0.0691664806258	0.0
5083	1.42040860779	0.325159818322	0.0755106898855	0.0861255071085	0.2638534313
5085	0.393859613959	0.0528824325963	0.0302042759542	0.0293161197508	0.656259957928
5087	1.68018835317	0.285696679815	0.0604085519084	0.118738488645	0.7919284638
5089	0.668304344963	0.13491460477	0.0	0.0811575282967	0.0
5091	0.538414472274	0.109738584001	0.0755106898855	0.0527111404372	0.628792152578
5093	0.0314249691989	0.00184526712462	0.0	0.0229988943284	0.0
5095	0.035614965092	0.00367226427772	0.0	0.0208354706011	0.0
5097	0.557269453793	0.068357098483	0.0604085519084	0.0650853920619	0.0
5099	0.412714595478	0.0615972090165	0.0755106898855	0.0413316103635	0.0
5101	0.846379170423	0.0834480949675	0.0	0.0894629983699	0.0
5103	0.165504837781	0.0125149304987	0.0	0.0321288592894	0.0
5105	0.504894505128	0.0535766915145	0.0	0.0522990339558	0.0
5107	0.0209499794659	0.00323378496097	0.0	0.0160103699915	0.0
5109	0.416904591372	0.196475273844	0.0453064139313	0.0574875827242	0.602554045162
5111	0.0879899137568	0.00834024200387	0.0	0.0255706505169	0.0
5113	1.0160740041	0.141875463923	0.0604085519084	0.0858133827632	0.0
5115	1.137583885	0.187322018107	0.0906128278626	0.0673076710941	0.0
5117	0.113129889116	0.00943644029573	0.0302042759542	0.0260059034299	0.0
5119	0.230449774125	0.0221066655524	0.196327793702	0.0360201625695	0.0
5121	0.81704919917	0.15890307739	0.0151021379771	0.0422467361547	0.277833813934
5123	0.0712299301841	0.00529829174397	0.0	0.0202148843405	0.0
5125	0.328914677615	0.028080946243	0.0151021379771	0.0410100536954	0.712254050673
5127	0.802384213544	0.0969587389146	0.0	0.0898676237399	0.750552735433
5129	0.808669207384	0.118572115236	0.0	0.0698679887209	0.409611040118
5131	0.873614143728	0.175757126128	0.0906128278626	0.113760563055	0.0
5133	0.682969330589	0.14386689082	0.0302042759542	0.074668458548	0.0
5135	0.873614143728	0.183567538957	0.0	0.0460418524878	1.07730965539
5137	0.714394299788	0.230813685336	0.0906128278626	0.0534260509765	0.0
5139	0.26396974127	0.0254135303995	0.0	0.0245021626724	0.0
5141	0.747914266933	0.116763388054	0.0151021379771	0.0556342452987	0.728444372151
5143	2.97070708827	0.44566855054	0.286940621565	0.150069618395	1.31499125112
5145	1.62571840655	0.293790277203	0.135919241794	0.0342225191823	1.09341940013
5147	0.0251399753591	0.00573677106071	0.0	0.0267278223158	0.0
5149	0.976269043111	0.144725579482	0.0302042759542	0.0679538913313	0.232947696668
6001	0.268159737164	0.0860607008964	0.453064139313	0.155135268952	0.0
6003	0.00209499794659	0.00358091442006	0.0	0.162932658012	0.0
6005	0.310059696095	0.0752996876647	0.0604085519084	0.170639867973	0.393000150848
6007	0.450424558517	0.0634242061696	0.151021379771	0.0578773987325	0.0
6009	0.488134521556	0.0772637096043	0.151021379771	0.209856889661	0.0
6011	0.131984870635	0.0597610768777	0.151021379771	0.0652954215098	0.0
6013	0.17178983162	0.0975616479752	0.135919241794	0.141879645528	0.0
6015	0.108939893223	0.0418473697916	0.0	0.0189265315024	0.0
6017	0.395954611906	0.0394083285922	0.10571496584	0.134684289019	0.275960043921
6019	1.06844895276	3.55249547935	5.85962953511	0.552063131502	1.10002122865
6021	0.521654488701	0.375804179405	0.0906128278626	0.0484747981889	0.338002052426
6023	0.714394299788	0.239263547169	0.151021379771	0.0242923028508	0.3674223029
6025	0.100559901436	3.25366269	3.60941097653	0.409999021255	0.341088914148
6027	0.108939893223	0.0890935161706	0.0302042759542	0.215519375301	0.0
6029	0.82333419301	2.10920426835	1.26857959008	0.262501891637	1.02747809184
6031	0.523749486648	3.18336897453	0.498370553244	0.419265001287	1.43219420708
6033	0.192739811086	0.0122865558546	0.0302042759542	0.055538387531	0.0
6035	0.3687196386	0.219988727204	0.0453064139313	0.0386336043889	0.0
6037	0.0942749075966	0.0167535638939	0.286940621565	0.169817940836	0.653266337213
6039	0.475564533876	1.00495805403	0.0604085519084	0.43616634999	1.22554158686
6041	0.280729724843	0.144241425237	0.0604085519084	0.088110994056	0.0
6043	0.385479622173	0.160465159956	0.0453064139313	0.350549919508	0.0
6045	0.523749486648	0.078094993309	0.0604085519084	0.0357808739303	0.0
6047	1.10196891991	2.7597066047	0.407757725382	0.332708664943	0.874022808326
6049	0.408524599585	0.335226572635	0.0755106898855	0.0334673412027	0.868239195018
6051	0.0586599425045	0.122655453873	0.0	0.240869338985	0.0
6053	0.557269453793	0.288720360103	0.483268415267	0.213745116109	0.0
6055	0.169694833674	0.10477828673	0.0151021379771	0.093398361079	0.0
6057	0.303774702256	0.0154563959152	0.0453064139313	0.0872291326256	0.0
6059	0.00628499383977	0.00278617065847	0.151021379771	0.168932879898	0.0
6061	0.802384213544	0.0819590922878	0.0302042759542	0.105057871534	0.508555237707
6063	0.138269864475	0.153376411002	0.0	0.0531142800277	0.0
6065	0.421094587265	0.328037338838	0.543676967176	0.243970709508	0.578421271247
6067	0.605454406565	0.261598587366	0.211429931679	0.140357476514	0.523754907505
6069	0.364529642707	0.213585102182	0.211429931679	0.26149575665	0.797545673061
6071	0.385479622173	0.944027698975	0.10571496584	0.160697224879	1.43880448761
6073	0.351959655027	0.0664844264011	0.57388124313	0.192561624812	0.0
6077	0.93436908418	1.07998369212	0.226532069656	0.194490960547	0.703086647387
6079	1.12710889527	0.300924701086	0.422859863359	0.214408552995	0.816599523372
6081	0.10474989733	0.01503618657	0.0302042759542	0.12277595296	0.0
6083	0.483944525663	0.338003608308	0.0906128278626	0.148322194527	0.0
6085	0.312154694042	0.0921811413593	0.196327793702	0.184905848812	0.0
6087	0.0775149240239	0.00781954781524	0.0604085519084	0.153012515126	0.0
6089	1.12710889527	0.218362699738	0.166123517748	0.0308860210196	1.09380492188
6091	0.0628499383977	0.0498130773791	0.0	0.0733841431443	0.0
6093	0.710204303894	0.26057546896	0.422859863359	0.0254159734271	0.0
6095	0.316344689935	0.328841217585	0.120817103817	0.124630936304	0.0
6097	1.0747339466	0.317468160307	0.36245131145	0.0685311354811	0.358649076917
6099	1.91063812729	1.90060686839	0.558779105153	0.264214096486	1.23324046416
6101	0.251399753591	0.0413358105887	0.0906128278626	0.0855271163502	0.0
6103	1.11453890759	0.436360000045	0.57388124313	0.0384893999711	0.310502507284
6105	0.150839852155	0.0204715031004	0.0	0.0275825743723	0.0
6107	1.4162186119	7.11661066059	1.79715441927	0.468900529163	1.06287832208
6109	0.333104673508	0.0401848023823	0.0	0.255902774446	0.0
6111	0.211594792606	0.0346946759372	0.10571496584	0.155317879544	0.0
6113	0.142459860368	0.150553700401	0.0	0.100011836976	0.0
6115	0.337294669401	0.126053668578	0.0302042759542	0.0798717047554	0.0
8001	0.414809593425	0.0618438536322	0.196327793702	1.14272786918	0.0
8003	0.188549815193	0.0878511581065	0.0151021379771	0.295516561361	0.0
8005	0.444139564677	0.0564907519736	0.0906128278626	1.02952253332	1.38016970465
8007	0.339389667348	0.130301436959	0.0	0.14544265768	0.0
8009	0.414809593425	0.310872700585	0.558779105153	1.4335893555	0.0
8011	0.259779745377	0.305300359268	0.151021379771	1.05712840272	0.0
8013	0.339389667348	0.0455379040408	0.0906128278626	0.730456060236	0.0
8014	0.00837999178636	0.00196402193957	0.0	0.730456060236	0.0
8015	0.165504837781	0.0372981468804	0.0755106898855	0.316164761096	1.1972023516
8017	0.238829765911	0.28581543463	0.0755106898855	1.19145772043	0.0
8019	0.0230449774125	0.000337994473322	0.0	0.561860092414	0.0
8021	0.471374537983	0.141930273838	0.0302042759542	0.229033556019	0.0
8023	0.217879786445	0.0411987858022	0.0	0.345102371956	0.0
8025	0.272349733057	1.03653769982	1.23837531412	0.79918181787	0.0
8027	0.148744854208	0.0437748517881	0.0302042759542	0.397385334548	0.0
8029	0.796099219705	0.160355540127	0.241634207634	0.13923201735	0.298303423633
8031	0.00418999589318	0.00643102997889	0.0604085519084	0.867679181999	1.65347097188
8033	0.0963699055432	0.0312690562752	0.0	0.0791998426887	0.0
8035	0.676684336749	0.0531473471835	0.0755106898855	0.710092018465	0.0
8037	0.113129889116	0.0295516789513	0.10571496584	0.302557429046	0.0
8039	1.15015387268	0.289907908253	0.241634207634	0.927685590338	0.0
8041	0.783529232025	0.196804133331	0.181225655725	0.688745908844	1.11747281968
8043	0.429474579051	0.0679916990524	0.0755106898855	0.420475334705	0.0
8045	0.379194628333	0.120554407147	0.256736345611	0.15846872958	0.925468253969
8047	0.010474989733	0.00328859487557	0.0	0.629468540902	0.0
8049	0.165504837781	0.0962462100249	0.181225655725	0.456253528355	0.0
8051	0.161314841888	0.0973424083168	0.0604085519084	0.201126663927	0.0
8053	0.0272349733057	0.00622092530628	0.0	0.143120000117	0.0
8055	0.266064739217	0.0740755995722	0.196327793702	0.450856289881	0.0
8057	0.10474989733	0.173034900369	0.0453064139313	0.389627189759	0.0
8059	0.213689790552	0.0101581041712	0.0604085519084	0.674184829026	0.0
8061	0.251399753591	0.127250351713	0.0604085519084	1.16636989164	0.0
8063	0.54679446406	2.35753885638	1.73674586737	1.1979498139	1.3914764103
8065	0.0167599835727	0.00240250125632	0.0	0.333190405501	0.0
8067	0.787719227918	0.111711740926	0.135919241794	0.0987805852308	0.48778574345
8069	0.913419104714	0.221441189941	10.5865987219	0.670829936089	1.79580242442
8071	0.601264410672	0.247612924159	0.151021379771	0.701693219469	0.0
8073	0.492324517449	0.33385632477	0.483268415267	0.975182680546	0.133708330022
8075	0.739534275147	2.92065591891	1.26857959008	1.23211819305	0.659251572751
8077	1.12710889527	0.249787050771	0.166123517748	0.11018212875	0.33960586268
8079	0.00418999589318	0.00274049572964	0.0	0.167947517358	0.0
8081	0.295394710469	0.175346051768	0.0453064139313	0.153699239305	0.0
8083	0.666209347016	0.146022747461	0.0302042759542	0.0708634334142	0.321114523934
8085	0.806574209438	0.328822947614	0.83061758874	0.102911778558	0.0
8087	0.601264410672	2.44672372241	3.12614256126	1.48998461719	1.42303694866
8089	0.504894505128	0.790587343072	1.16286462424	0.803629234622	3.0702548026
8091	0.0796099219705	0.0346855409515	0.0	0.12248463608	0.0
8093	0.146649856261	0.0524622232511	0.0	0.452094087307	3.90124935192
8095	0.161314841888	0.411056089474	0.286940621565	1.11972272825	0.0
8097	0.0481849527716	0.0219513707944	0.0	0.245132628695	0.0
8099	0.3687196386	1.61945941149	2.52205704218	1.41678511684	0.0
8101	0.592884418885	0.265928570618	0.286940621565	0.587192041901	1.02491468062
8103	0.27653972895	0.180151054281	0.151021379771	0.146418575261	0.0
8105	0.211594792606	0.0850558524622	0.0453064139313	0.218254044349	1.0702239375
8107	0.54050947022	0.342571101191	0.302042759542	0.271050241864	0.0
8109	0.203214800819	0.16647598059	0.0302042759542	0.253573855572	0.0
8113	0.117319885009	0.0476846256957	0.0	0.0879178754912	0.0
8115	0.146649856261	0.136138692863	0.286940621565	1.01161048395	0.0
8117	0.0272349733057	0.0113273823492	0.0	0.422943201984	0.0
8119	0.0858949158102	0.0100028094132	0.0755106898855	0.541707101692	0.0
8121	0.504894505128	0.722029274902	0.422859863359	1.42001256121	2.02627648436
8123	2.39039265706	6.46988107335	6.23718298454	1.32681827723	0.457372266976
8125	0.662019351123	4.3049077169	2.8996104916	1.24249140112	1.80809684689
9001	0.0649449363443	0.00105052336303	0.0	0.222134698897	0.0
9003	0.150839852155	0.00894315106439	0.10571496584	0.140893884076	0.0
9005	0.366624640653	0.028354995816	0.0906128278626	0.180259559594	0.0
9007	0.0963699055432	0.00344388963358	0.0151021379771	0.137409168667	0.228856235484
9009	0.121509880902	0.00595601071908	0.0604085519084	0.170907013499	0.0
9011	0.347769659134	0.0281631611149	0.0604085519084	0.108376211343	0.0
9013	0.180169823407	0.0229836241859	0.0	0.114464405163	0.0
9015	0.293299712523	0.0353067199835	0.0	0.0963092216946	0.0
10001	0.284919720736	0.0515578596603	0.135919241794	0.210028815334	0.255767781529
10003	0.0963699055432	0.00780127784371	0.0302042759542	0.29011484795	0.0
10005	0.232544772072	0.0363846483038	0.0453064139313	0.154167445235	0.0
12001	1.04540397535	0.195287725694	0.0302042759542	0.0451813428259	0.242794731431
12003	0.293299712523	0.0194666546662	0.0	0.0358740282062	0.0
12005	0.0586599425045	0.00300541031684	0.0	0.00812284849742	0.0
12007	0.324724681722	0.0313878110901	0.0	0.0420129511148	0.702919093032
12009	0.211594792606	0.112908424061	0.996741106488	0.0626195254812	0.0
12011	0.0984649034898	0.0126428202994	0.120817103817	0.0157376891927	0.0
12013	0.0942749075966	0.0301271830545	0.0	0.0104551625978	0.0
12015	0.259779745377	0.12082845672	0.0	0.0337442444522	0.0
12017	0.46089954825	0.0323743895528	0.0151021379771	0.0595042177369	0.0
12019	0.259779745377	0.0241437673781	0.0	0.0437135391828	0.0
12021	0.140364862422	0.042377198966	0.0755106898855	0.0179513814584	0.0
12023	0.747914266933	0.202814953965	0.0453064139313	0.033743439302	1.13504972527
12027	0.850569166316	0.327087300318	0.0755106898855	0.0430543934719	1.49947026775
12029	0.167599835727	0.0133644841749	0.0	0.0316490835642	0.0
12031	0.232544772072	0.0132548643457	0.0302042759542	0.038542185141	0.0
12033	0.326819679668	0.0271035027661	0.0	0.00357421287567	0.0
12035	0.111034891169	0.0211840319901	0.0	0.0599997458691	0.0
12037	0.00209499794659	0.0501419368666	0.0	0.0120928781241	0.0
12039	0.205309798766	0.017566577627	0.0	0.0145002394651	0.0
12041	0.3687196386	0.133918891322	0.0	0.0366733680658	0.0
12043	0.316344689935	0.245219557888	0.0151021379771	0.0368641450064	0.0
12045	0.0167599835727	0.000529829174397	0.0	0.00963723679181	0.0
12047	0.243019761805	0.033534532745	0.0453064139313	0.0290941702039	0.0
12049	1.02654899383	0.390155242043	0.317144897519	0.0533699662435	0.478837303795
12051	0.27653972895	0.242086257771	0.0302042759542	0.0259005490708	0.0
12053	0.569839441473	0.0691883821876	0.226532069656	0.0626319205847	0.0
12055	0.791909223811	0.817827870625	0.0755106898855	0.0526769245164	0.0
12057	1.7807482546	0.176076850629	0.347349173473	0.0553312545408	0.333817092777
12059	0.601264410672	0.0684667183122	0.0302042759542	0.00823079745945	0.69407027023
12061	0.222069782339	0.0958077307082	0.0	0.0474251268607	0.0
12063	0.800289215598	0.161689248049	0.181225655725	0.0112038638655	0.162863974324
12065	0.268159737164	0.0581167794399	0.0302042759542	0.0199414135864	0.0
12067	0.201119802873	0.0983746617083	0.0	0.0286095378943	0.0
12069	1.02654899383	0.0768891751879	0.453064139313	0.100848351115	0.0
12071	0.475564533876	0.0353249899551	0.0604085519084	0.0260814022773	0.0
12073	0.129889872689	0.00571850108918	0.120817103817	0.0167432106189	0.0
12075	0.630594381924	0.15782514907	0.151021379771	0.0436734945258	0.0
12077	0.0502799507182	0.00436652319589	0.0	0.0120534300748	0.0
12079	0.588694422992	0.129497558211	0.0151021379771	0.0239519131269	0.482182797787
12081	0.550984459953	0.111328071524	0.0302042759542	0.0432453879022	0.0
12083	1.77865325666	0.18975192432	0.166123517748	0.0655968966931	0.559446577248
12085	0.320534685828	0.163297005543	0.0906128278626	0.0306067186556	0.0
12086	0.136174866528	0.0142505777941	0.0	0.0103265950425	0.0
12089	0.291204714576	0.0158857402461	0.0	0.0362370874264	0.0
12091	0.224164780285	0.0263178939903	0.0151021379771	0.00523430788107	0.0
12093	0.91551410266	0.88042079309	0.302042759542	0.0465853437225	2.05744713513
12095	0.291204714576	0.105509085591	0.0453064139313	0.0958260517664	0.0
12097	0.35614965092	0.512006817169	0.135919241794	0.0718623859394	0.161327149554
12099	0.232544772072	0.0384126151438	0.407757725382	0.0229895680201	0.0
12101	0.869424147835	0.151339309176	0.196327793702	0.0611304618669	0.0
12103	0.00418999589318	0.00147073270824	0.0302042759542	0.043181988527	0.0
12105	1.65085838191	0.396969941424	0.166123517748	0.0712426377467	0.861763392395
12107	0.328914677615	0.035169695197	0.0302042759542	0.0549044039606	0.0
12109	0.0544699466114	0.00502424217101	0.151021379771	0.0462371775012	0.0
12111	0.303774702256	0.179255825676	0.392655587405	0.037610659801	0.0
12113	0.259779745377	0.0175483076555	0.0453064139313	0.00427322081782	0.0
12115	0.188549815193	0.0718649330169	0.0302042759542	0.035574573668	0.0
12117	0.142459860368	0.0154472609294	0.0604085519084	0.0915622086003	0.0
12119	1.24652377822	0.193716508142	0.0302042759542	0.0798938339666	0.920774166286
12121	1.04121397946	0.244881563415	0.0	0.0297584022106	0.0
12123	0.173884829567	0.0174204178547	0.0	0.023160929874	0.0
12125	0.217879786445	0.0247284064671	0.0	0.038378668517	0.0
12127	0.695539318268	0.0431445377703	0.0302042759542	0.0759911748477	0.0
12129	0.09217990965	0.00390977390762	0.0	0.0154088483514	0.0
12131	0.418999589318	0.121157316207	0.0	0.00649666683396	0.695057841132
12133	0.205309798766	0.0334705878447	0.0302042759542	0.00843390936369	0.217755084234
13001	0.274444731003	0.0346946759372	0.0302042759542	0.0466486425306	0.889853238816
13003	0.123604878849	0.0270578278373	0.0	0.0329901362211	0.67487274695
13005	0.0837999178636	0.0166439440647	0.0151021379771	0.0406948199829	0.0
13007	0.09217990965	0.0449989398807	0.0	0.0189411243839	0.0
13009	0.09217990965	0.0101215642281	0.0151021379771	0.0616408902535	0.0
13011	0.527939482541	0.049931832194	0.0453064139313	0.0623854194178	0.622004649353
13013	0.287014718683	0.0273684173533	0.0151021379771	0.0558527630677	0.0
13015	0.400144607799	0.207574281549	0.0151021379771	0.0321515010077	0.634076633223
13017	0.0879899137568	0.0065589197796	0.0302042759542	0.0353819615601	0.380592376964
13019	0.211594792606	0.0405136618698	0.0302042759542	0.0294338977169	0.0
13021	0.056564944558	0.00810273237397	0.0	0.0439088658765	0.0
13023	0.117319885009	0.0176213875416	0.0302042759542	0.0459365216014	0.0
13025	0.134079868582	0.00832197203234	0.256736345611	0.0381386237722	0.0
13027	0.155029848048	0.0625746524934	0.0302042759542	0.0235822107936	0.0
13029	0.0293299712523	0.00213758666912	0.0	0.0609173677988	0.0
13031	0.167599835727	0.0277520867555	0.0151021379771	0.0795646323	0.0
13033	0.217879786445	0.0935331192526	0.0755106898855	0.122335605265	0.0
13035	0.0858949158102	0.0133370792176	0.0	0.043856150798	0.388733261028
13037	0.056564944558	0.0162785446341	0.0151021379771	0.0184978241963	0.0
13039	0.0314249691989	0.00169910735238	0.0	0.0366609209116	0.0
13043	0.115224887063	0.0153924510148	0.0	0.0750691313438	0.0
