1	FL	12113	836614.038812424	-9039328.23195723	252655.53252551	412670.703125	190463.401442308
2	AZ	4013	-1520550.16409334	-8597958.03738704	10762117.3469388	17578125	8112980.76923077
3	CA	6065	-1842053.13144595	-8526736.25648949	1753826.53061224	2864583.33333333	1322115.38461538
4	TX	48113	-104682.168492226	-8832695.54420481	858432.238520408	1402105.98958333	647125.841346154
5	FL	12069	1371290.73792633	-9178393.55298175	195348.214285714	319068.75	147262.5
6	NE	31023	-99806.1035936574	-7880626.08575184	340911.989795918	556822.916666667	256995.192307692
7	TX	48373	86642.8673187428	-9049423.80940484	568532.126913265	928602.473958333	428585.757211538
8	MS	28123	604195.14641128	-8873704.42102122	1553335.53890306	2537114.71354167	1170976.02163462
9	FL	12095	1384138.79145776	-9207249.80871702	771073.740433673	1259420.44270833	581270.973557692
10	IA	19013	285788.19506161	-7746572.44620969	659334.522480867	1076913.05338542	497036.793870192
11	PA	42129	1339347.94168366	-7893404.64327382	2118044.08482143	3459472.00520833	1596679.38701923
12	MD	24019	1700536.61337541	-7994884.13481663	153911.830357143	251389.322916667	116025.841346154
13	FL	12117	1434173.44202209	-9165846.80214305	2395975.20727041	3913426.171875	1806196.69471154
14	NC	37081	1411432.13003348	-8357938.69806388	265069.355867347	432946.614583333	199821.514423077
15	TX	48113	-69583.6876175874	-8814913.18732436	398268.494897959	650505.208333333	300233.173076923
16	KS	20055	-428852.996187007	-8242497.49342085	573979.591836735	937500	432692.307692308
17	TX	48121	-115677.861538163	-8785482.46743373	769137.117346939	1256257.29166667	579811.057692308
18	IA	19191	335292.039319856	-7653638.51219492	111777.807716837	182570.419270833	84263.2704326923
19	OH	39069	968633.417098521	-7813816.01963891	96624.362244898	157819.791666667	72839.9038461538
20	WV	54055	1282417.53091152	-8222665.0365998	198501.275510204	324218.75	149639.423076923
21	NJ	34007	1741307.99055204	-7832433.59542564	497270.567602041	812208.59375	374865.504807692
22	IA	19061	412023.114206423	-7734887.77810865	516035.714285714	842858.333333333	389011.538461538
23	MT	30111	-984893.020857532	-7317233.5992526	1362144.37181122	2224835.80729167	1026847.29567308
24	NM	35043	-968407.082188219	-8494195.60840089	880113.99872449	1437519.53125	663470.552884615
25	NE	31055	-23044.6855037644	-7872567.91722713	377787.468112245	617052.864583333	284793.629807692
26	WI	55063	372788.609413026	-7578436.97930588	339668.367346939	554791.666666667	256057.692307692
27	ID	16027	-1662317.83489484	-7447942.36392217	809998.668686225	1322997.82552083	610614.381009615
28	VA	51067	1399085.16176676	-8249669.97900462	110770.727040816	180925.520833333	83504.0865384615
29	OH	39039	944902.996416531	-7825171.34838844	777464.923469388	1269859.375	586088.942307692
30	AL	1105	782612.111237751	-8836270.52987984	2641243.06441327	4314030.33854167	1991090.92548077
31	WA	53053	-2009197.58093512	-6944230.97524661	62248.3258928571	101672.265625	46925.6610576923
32	MD	24510	1633725.79498621	-7945322.52448792	1047930.65848214	1711620.07552083	789978.496394231
33	NY	36081	1830724.05067078	-7741304.42628036	375079.719387755	612630.208333333	282752.403846154
34	ND	38017	-78878.3229804684	-7253502.34654699	428483.896683673	699857.03125	323010.9375
35	NC	37051	1522500.98249354	-8440521.93528958	291412.149234694	475973.177083333	219679.927884615
36	AL	1115	878590.05790089	-8687711.18517323	4458289.22193878	7281872.39583333	3360864.18269231
37	GA	13185	1184593.41721874	-8974046.70678724	2284654.33673469	3731602.08333333	1722277.88461538
38	IL	17141	552139.677527503	-7762903.19649192	3003490.27423469	4905700.78125	2264169.59134615
39	IN	18125	744293.293627027	-8176710.37716888	1798896.60395408	2938197.78645833	1356091.28605769
40	KY	21205	1059944.40743627	-8157681.55745168	576713.169642857	941964.84375	434753.004807692
41	PA	42047	1414823.89700123	-7748605.94996161	4322865.27423469	7060679.94791667	3258775.36057692
42	FL	12099	1559735.15429017	-9391917.91971964	289700.255102041	473177.083333333	218389.423076923
43	IA	19113	350416.450564619	-7780785.25365366	565641.183035714	923880.598958333	426406.430288462
44	WI	55031	296010.13934591	-7271453.89298655	141111.049107143	230481.380208333	106376.021634615
45	NC	37021	1176868.35059352	-8420427.05876121	580437.818877551	948048.4375	437560.817307692
46	CA	6089	-2201698.743962	-7655887.84721163	492459.821428571	804351.041666667	371238.942307692
47	MN	27171	153225.012299279	-7433749.12662284	590886.878188776	965115.234375	445437.800480769
48	PA	42051	1345834.87168133	-7920964.73922226	364637.755102041	595575	274880.769230769
49	WI	55141	473300.24246185	-7514023.59212178	1024732.22257653	1673729.296875	772490.444711538
50	WI	55015	607158.791375558	-7538170.75578566	1524839.84375	2490571.74479167	1149494.65144231
51	NJ	34001	1796870.13946205	-7885772.54999791	974603.635204082	1591852.60416667	734701.201923077
52	FL	12103	1294421.4841186	-9289016.92568845	2169606.36160714	3543690.390625	1635549.41105769
53	FL	12015	1381459.79520238	-9396972.01656535	361601.084183673	590615.104166667	272591.586538462
54	MO	29021	89996.3471403525	-8058825.51292266	784839.764030612	1281904.94791667	591648.4375
