fips	OpsWithSales	TotalSalesHead	SlaughterConnectivity
26027	-0.23308792003277395	-0.1848141152243296	0.15948071446929807
26029	-0.352486653716906	-0.19467029842605477	-0.07456375134681062
26031	-0.32944479283049455	-0.1906984037029715	-0.14580002063951172
26033	-0.2666033540493724	-0.1769806561871376	-0.2051331016575848
26035	-0.23099320540673646	-0.1556960814558001	0.018713309871030648
26037	0.07274041536868714	0.05238706987017375	0.09501543827484671
26039	-0.47816953127915035	-0.20334962393205155	-0.07102880253576738
26041	-0.3064029319440831	-0.17567507968093893	-0.015415738015375324
26043	-0.40904394861991594	-0.19550697069411166	-0.01652009897563994
26045	0.014088405839639884	-0.1383558188453023	0.1871187097256703
26047	-0.29802407343993353	-0.19276709887124405	-0.12091368720357742
26049	-0.2519403516671106	-0.18291091566951886	-0.054611340989008716
26051	-0.14720462036524035	-0.18246959403362073	-0.04072518043717421
26053	-0.4697906727750007	-0.20393805277991575	-0.12942600076281835
26055	-0.331539507456532	-0.19066162689997998	0.06597941785070838
26057	-0.1032156132184549	0.1264923278980701	0.05411543939713587
26059	0.1313924248977345	-0.015208694028224945	0.04915860940244765
26061	-0.4320858095063274	-0.20127173456303116	-0.17280772156200305
26063	0.17957086129659483	1.010238903784099	-0.15992441146063838
26065	-0.11578390097467928	-0.15172418673271684	0.07511874606702745
26067	0.1523395711581086	0.05493386347733595	0.17734962303350837
26069	-0.3231606489523824	-0.17327539328574276	-0.14066189514697272
26071	-0.43627523875840224	-0.20000293485982398	-0.07153613400324207
26073	-0.011048169672808972	-0.05112124214943625	0.05100847826115634
26075	-0.055037176819594524	-0.13594693824935827	0.07344648088760469
26077	-0.22680377615466174	-0.15148513751327203	0.24346315092660004
26079	-0.40904394861991594	-0.19988341025010156	-0.010640976546669012
26081	0.028751408221901698	-0.10867693883115227	0.2182953709774606
26083	-0.4907378190353748	-0.20460003523376297	-0.2325329985559205
26085	-0.4111386632459534	-0.19853186274016352	0.17478572906497958
26087	0.04969855448227578	-0.11224428872132891	-0.11166398179269638
26089	-0.40485451936784117	-0.19142474556205386	0.07471073091365077
26091	-0.07179489382789378	-0.025552169869587665	-0.02566580912192884
26093	-0.2645086394233351	-0.1809801335124645	-0.011616883607832695
26095	-0.46560124352292587	-0.19828361931997082	-0.17713511217752717
26097	-0.4237069510021778	-0.19312567270041128	-0.16165267955511492
26099	-0.37133908535124266	-0.13353805765341425	-0.12812660478037652
26101	-0.3545813683429434	-0.19694126601078063	0.2068709061119653
26103	-0.4111386632459534	-0.200076488465807	-0.10443981297268704
26105	-0.3252553635784197	-0.14350457126411395	0.2691890510615787
26107	0.05388798373435055	-0.14979340457566248	0.12050082171614007
26109	-0.22051963227654953	-0.14022224159712152	0.11162662406695689
26111	-0.2624139247972976	-0.1599621906028155	-0.011742110623885027
26113	-0.2247090615286243	-0.05762154207818598	0.02348277018420153
26115	-0.3399183659606816	-0.16494544740816536	-0.08451394944962012
26117	0.12929771027169712	-0.08895537822695404	0.13240134326098751
26119	-0.35667608296898085	-0.19409106377893848	-0.14359123045100583
26121	-0.27707692717955945	-0.14500322598601806	0.26352131666727546
26123	0.030846122847939084	-0.09304679755975975	0.20031075296630924
26125	-0.4174228071240656	-0.20110623894956933	-0.08366769688375278
26127	-0.2812663564316342	-0.17830462109483203	0.27554047021682765
26129	-0.2728874979274847	-0.1459778112652931	-0.09536656296524182
26131	-0.44255938263651445	-0.20099590854059482	-0.15329410411629135
26133	-0.004764025794696758	-0.14876365409190015	0.09012121238260806
26135	-0.3818126584814297	-0.18900667076536196	-0.1194131061590118
26137	-0.41323337787199077	-0.19964436103065675	-0.10128737655944622
26139	0.1858550051747071	0.012686511040836762	0.2584163830415293
26141	-0.3231606489523824	-0.19082712251344178	-0.17856205297742722
26143	-0.4739801020270755	-0.2034231775380346	-0.04158940835317998
26145	-0.2163302030244747	-0.16497303001040897	-0.028871666330910706
26147	-0.09693146934034264	-0.16470639818872052	-0.15240703295780383
26149	-0.12625747410486626	-0.13659053230170973	0.15140522566896109
26151	0.2570753024599788	0.2806974628414791	-0.1570031334182821
