5007	AR	5007	2289305946	145191.742733435	-8432209.20950213	5
5009	AR	5009	1559172573	248633.317011436	-8433159.88832055	5
5011	AR	5011	1691047399	343570.234302614	-8748804.97574198	5
5013	AR	5013	1637900131	311875.933972156	-8739718.6372742	5
5015	AR	5015	1654023847	208845.767054435	-8430608.58501189	5
5017	AR	5017	1789147117	424583.670031599	-8767532.91252064	5
5019	AR	5019	2286517966	248299.744086809	-8686487.36488288	5
5021	AR	5021	1661312183	485394.365023477	-8416157.69948385	5
5023	AR	5023	1533066969	346548.62961283	-8516208.77066119	5
5025	AR	5025	1550752900	339581.495595765	-8700541.73016334	5
5027	AR	5027	1985880329	246293.519985941	-8780297.70717158	5
5029	AR	5029	1467662309	287212.400716812	-8549425.16269313	5
5031	AR	5031	1845936484	469647.394504751	-8477440.65181968	5
5033	AR	5033	1562264765	147839.04487203198	-8516330.33107777	5
5035	AR	5035	1648187746	502602.333214483	-8545611.64977028	5
5037	AR	5037	1611767020	460498.17321975	-8538079.89203638	5
5039	AR	5039	1730386565	296334.459927265	-8694114.33120656	5
5041	AR	5041	2122547058	425153.73531374795	-8704036.88027956	5
5043	AR	5043	2164347331	383691.433409304	-8733306.0078224	5
5045	AR	5045	1719942446	320882.99316350603	-8561130.17070482	5
5047	AR	5047	1604866322	179583.04264516398	-8524308.96577541	5
5049	AR	5049	1606640920	361270.703322329	-8420874.62885346	5
5051	AR	5051	1902674317	248993.847420779	-8627546.51258984	5
5053	AR	5053	1639281289	316128.231448684	-8657492.56527831	5
5055	AR	5055	1500995398	474433.837947454	-8444943.35494638	5
5057	AR	5057	1919640579	204187.73450870105	-8723011.42043181	5
5059	AR	5059	1611415150	268492.06611876603	-8656016.64585122	5
5061	AR	5061	1541855957	173558.256932977	-8684055.34093517	5
5063	AR	5063	1998225169	386481.95138255705	-8491701.68159711	5
5065	AR	5065	1512597420	354125.073938766	-8453383.76063343	5
5067	AR	5067	1661476595	419046.09990499204	-8506125.56362744	5
5069	AR	5069	2366667135	361025.17415429995	-8658112.71810232	5
5071	AR	5071	1768298964	218071.260742137	-8516888.49928381	5
5073	AR	5073	1411747620	211176.045609903	-8778208.04108089	5
5075	AR	5075	1534166828	426073.90812047705	-8456124.12229026	5
5077	AR	5077	1604502661	462653.37239200796	-8595820.22629282	5
5079	AR	5079	1481953259	380637.722076151	-8692185.58702441	5
5081	AR	5081	1462736699	152330.501268297	-8727779.36153561	5
5083	AR	5083	1894711806	195987.375147223	-8557250.75220441	5
5085	AR	5085	2079367572	362738.471300484	-8603560.15970185	5
5087	AR	5087	2168026660	193199.632497131	-8468034.39810066	5
5089	AR	5089	1658394865	284932.144926638	-8436539.53542787	5
5091	AR	5091	1651503606	184712.214121378	-8770882.17945842	5
5093	AR	5093	2382306435	521690.007086239	-8481908.86719116	5
5095	AR	5095	1609175885	425078.910971201	-8609331.64410591	5
5097	AR	5097	2072738144	202891.329452973	-8632979.49793284	5
5099	AR	5099	1607447066	237571.740872043	-8730232.74366852	5
5101	AR	5101	2132066542	238659.25476783398	-8477075.00711586	5
5103	AR	5103	1915950604	276861.900092532	-8736919.28813403	5
5105	AR	5105	1451769486	267576.482387784	-8585411.69234886	5
5107	AR	5107	1883808186	458778.66072377795	-8635558.2513365	5
5109	AR	5109	1590588555	204195.136062606	-8675062.67228026	5
5111	AR	5111	1977668879	468541.899662463	-8506351.03981677	5
5113	AR	5113	2233766621	151355.009471184	-8639976.35239339	5
5115	AR	5115	2151697135	256629.739026845	-8529588.89141327	5
5117	AR	5117	1749827368	392774.471895048	-8593743.50287778	5
5119	AR	5119	2091819442	324288.120207658	-8603352.97272213	5
5121	AR	5121	1699141371	431496.338774558	-8422096.74484169	5
5123	AR	5123	1664161297	464238.713783525	-8568652.81515988	5
5125	AR	5125	1891958157	291748.117964133	-8618353.39068273	5
5127	AR	5127	2325950723	165523.593970376	-8597667.01637632	5
5129	AR	5129	1731433680	284915.091861003	-8476659.86229805	5
5131	AR	5131	1417295444	145808.200686378	-8560064.84380158	5
5133	AR	5133	1505501088	151142.607323065	-8694765.33975629	5
5135	AR	5135	1570662207	392305.61974690796	-8444254.8459899	5
5137	AR	5137	1578421351	333514.402948407	-8480628.54720175	5
5139	AR	5139	2732956704	304626.793777137	-8783278.05070753	5
5141	AR	5141	1875888091	302574.540753279	-8513168.52892234	5
5143	AR	5143	2466729937	149508.130616953	-8472515.60170704	5
5145	AR	5145	2699145145	373176.51123226	-8546796.01122846	5
5147	AR	5147	1538427255	418738.26367838896	-8552536.40415949	5
5149	AR	5149	2457529704	224092.211001771	-8580435.53253824	5
6001	CA	6001	2127222720	-2238371.91882797	-7978605.90977594	6
6003	CA	6003	1924849937	-2037659.95342036	-7922021.87761836	6
6005	CA	6005	1569404144	-2111176.11644125	-7920272.88338885	6
6007	CA	6007	4343749155	-2153609.35925836	-7766753.56577462	6
6009	CA	6009	2685626860	-2110045.97268742	-7948653.90784075	6
6011	CA	6011	2994953800	-2220541.11888431	-7804998.71383031	6
6013	CA	6013	2081750029	-2233398.77892185	-7948173.08228334	6
6015	CA	6015	3184860581	-2272973.18077291	-7489642.210557901	6
6017	CA	6017	4626618866	-2091065.0806937001	-7886997.22120704	6
6019	CA	6019	15568551709	-2074476.07744303	-8125765.2930487	6
6021	CA	6021	3436853651	-2220308.17164069	-7755972.10775253	6
6023	CA	6023	10495290554	-2305234.38518533	-7602134.21564843	6
6025	CA	6025	11607521944	-1791076.9914031003	-8619197.03059283	6
6027	CA	6027	26487596576	-1888770.45927674	-8199305.10437819	6
6029	CA	6029	21141164380	-2033570.960089	-8299688.86513659	6
6031	CA	6031	3604052005	-2107727.3427777	-8196369.97105653	6
6033	CA	6033	3443200796	-2265351.66502685	-7801216.48493243	6
6035	CA	6035	12225041626	-2042233.24259663	-7679980.28411336	6
6037	CA	6037	12305381460	-2016073.87643362	-8421801.13154503	6
6039	CA	6039	5577055399	-2071296.8816079	-8073255.80130599	6
6041	CA	6041	2145006132	-2295004.05293655	-7912579.90304425	6
6043	CA	6043	3788688598	-2073229.28629763	-8030639.94198115	6
6045	CA	6045	10044373240	-2306783.73921905	-7749179.64425697	6
6047	CA	6047	5124684781	-2153095.54319311	-8054877.22782936	6
6049	CA	6049	10886380831	-2026234.32803212	-7577935.41457078	6
6051	CA	6051	8111534244	-1977449.16336717	-8013369.12009847	6
6053	CA	6053	9767416895	-2226045.95681846	-8148524.09630288	6
6055	CA	6055	2042414979	-2248936.87364754	-7875251.77233924	6
6057	CA	6057	2522119332	-2096085.46956854	-7824934.55609448	6
6059	CA	6059	2455308899	-1990753.91848024	-8498977.38549667	6
6061	CA	6061	3890819901	-2098830.71941362	-7851863.97085792	6
6063	CA	6063	6768788628	-2081382.97506462	-7747217.96217942	6
6065	CA	6065	18915133701	-1831472.16686108	-8530117.59494312	6
6067	CA	6067	2575257444	-2168821.24443335	-7904403.14772331	6
6069	CA	6069	3601310292	-2200606.80421769	-8110246.57395718	6
6071	CA	6071	52071965601	-1821965.19450622	-8406245.59612336	6
6073	CA	6073	11721344842	-1915231.95114458	-8593091.38961229	6
6077	CA	6077	3695302530	-2177945.19842357	-7961777.68556301	6
6079	CA	6079	9364131010	-2178177.05832345	-8257818.18601901	6
6081	CA	6081	1919071174	-2282197.73905547	-7992276.35298091	6
6083	CA	6083	9813815113	-2164502.68128712	-8344347.35060184	6
6085	CA	6085	3377486450	-2234615.48788035	-8027995.33918321	6
6087	CA	6087	1572537719	-2265846.93747578	-8039722.71748291	6
6089	CA	6089	9964709622	-2156098.6059779	-7638242.43171814	6
6091	CA	6091	2491993697	-2067314.6877166	-7800226.09390015	6
6093	CA	6093	16441083125	-2170505.64527787	-7537526.45884171	6
6095	CA	6095	2347027175	-2223154.41486314	-7910116.95252054	6
6097	CA	6097	4578946381	-2294335.41969778	-7859571.03828358	6
6099	CA	6099	3921019207	-2166077.83853637	-8008754.05840614	6
6101	CA	6101	1575980973	-2180292.19801783	-7832997.68235561	6
6103	CA	6103	7671996467	-2191191.00608075	-7702728.58017132	6
6105	CA	6105	8307673150	-2245698.11604697	-7625629.93718966	6
6107	CA	6107	12532097702	-2016234.80726497	-8202609.40140089	6
6109	CA	6109	5890811270	-2064869.02820412	-7981067.77942743	6
6111	CA	6111	5719333280	-2088595.18778299	-8388700.97366326	6
6113	CA	6113	2650945232	-2207894.78084786	-7865860.69855161	6
6115	CA	6115	1667971762	-2144986.62393795	-7815436.99810951	6
8001	CO	8001	3065037458	-713132.424257167	-8004902.53409442	8
8003	CO	8003	1873313480	-862083.2023614129	-8250011.68953118	8
8005	CO	8005	2086125540	-715446.320541121	-8029896.21298895	8
8007	CO	8007	3510452384	-976342.215016635	-8280118.25441226	8
8009	CO	8009	6623542777	-583421.847280517	-8302900.62582739	8
8011	CO	8011	3991396655	-622740.965586945	-8228457.58485348	8
8013	CO	8013	1917802879	-796549.1012786259	-7972352.364754201	8
8014	CO	8014	86890278	-772507.415856001	-7990368.30840612	8
8015	CO	8015	2628715664	-883020.351256551	-8115132.67659462	8
8017	CO	8017	4613880166	-575266.188134015	-8133675.1800035015	8
8019	CO	8019	1026835148	-825276.466204829	-8014918.48240902	8
8021	CO	8021	3343658925	-901552.469817422	-8287811.0995556	8
8023	CO	8023	3188281198	-834095.085799341	-8286110.74458799	8
8025	CO	8025	2072850856	-680865.65305488	-8181976.31823139	8
8027	CO	8027	1916396109	-819511.235621838	-8193842.16357498	8
8029	CO	8029	2974877759	-1023765.98825197	-8085672.10934474	8
8031	CO	8031	401359761	-759690.40683794	-8013301.51912445	8
8033	CO	8033	2766674661	-1095910.47817877	-8201887.07340753	8
8035	CO	8035	2183025228	-768743.853666689	-8061074.7932934025	8
8037	CO	8037	4381724879	-914602.119265743	-8012130.30982951	8
8039	CO	8039	4794101035	-701934.559688699	-8072000.6547459	8
8041	CO	8041	5515601508	-739582.027877658	-8119862.67550488	8
8043	CO	8043	3972899924	-821697.1509199991	-8152518.10237998	8
8045	CO	8045	7655503945	-1016772.14615191	-8003035.24104401	8
8047	CO	8047	389171029	-813029.2744924241	-7997219.28480455	8
8049	CO	8049	4842162892	-860224.457320149	-7964591.10162048	8
8051	CO	8051	8442405129	-955564.2274714259	-8116005.41369929	8
8053	CO	8053	2908939156	-989892.537850135	-8207525.1689442005	8
8055	CO	8055	4126548440	-789021.0626818971	-8244663.01991548	8
8057	CO	8057	4198280286	-872084.620342723	-7899684.55364074	8
8059	CO	8059	2004745451	-793153.8107881229	-8029749.97737679	8
8061	CO	8061	4625636524	-590202.894535924	-8177069.84301549	8
8063	CO	8063	5598753878	-571375.0298029729	-8080236.50301337	8
8065	CO	8065	994327437	-890291.4421911091	-8062951.0708992975	8
8067	CO	8067	4401897718	-1044271.79178714	-8261313.465532903	8
8069	CO	8069	6822035566	-798800.81626661	-7907394.36293525	8
8071	CO	8071	12368782520	-712527.1707247971	-8293213.82505819	8
8073	CO	8073	6698939056	-651744.402181943	-8109769.67472017	8
8075	CO	8075	4778311556	-602445.251789341	-7918217.46769264	8
8077	CO	8077	8653339776	-1072763.77134429	-8061540.57194966	8
8079	CO	8079	2273431243	-959387.346623348	-8228272.07080649	8
8081	CO	8081	12304747288	-1027595.9571444	-7886354.16455238	8
8083	CO	8083	5283198199	-1108920.20575806	-8246947.17295927	8
8085	CO	8085	5808946905	-1064975.4438105	-8132320.45481536	8
8087	CO	8087	3351104607	-665073.093401611	-7965213.23155937	8
8089	CO	8089	3288516865	-679042.562249772	-8229970.11633658	8
8091	CO	8091	1404318892	-1025684.27537282	-8165370.74360698	8
8093	CO	8093	5725700561	-837984.558142263	-8077874.39694716	8
8095	CO	8095	1782026781	-540720.192225234	-7937386.92873894	8
8097	CO	8097	2520577505	-938526.647151805	-8055776.95604891	8
8099	CO	8099	4258774592	-563958.679315194	-8232679.452978799	8
8101	CO	8101	6210184327	-745146.6695522821	-8193615.67379602	8
8103	CO	8103	8347143225	-1037666.09617804	-7957296.51119558	8
8105	CO	8105	2362940389	-913557.1463138672	-8243383.90048319	8
8107	CO	8107	6133434522	-928350.610072723	-7913681.79355725	8
8109	CO	8109	8211002221	-898612.9595196571	-8188761.56488463	8
8113	CO	8113	3337810218	-1082571.0800347999	-8175126.52631627	8
8115	CO	8115	1422949874	-538118.4003920329	-7905861.51176964	8
8117	CO	8117	1603875948	-865697.393360573	-8016863.61959244	8
8119	CO	8119	1447678810	-793369.73842997	-8109160.32311387	8
8121	CO	8121	6537014188	-616557.643146791	-8001914.74639713	8
8123	CO	8123	10403260203	-710975.3632247971	-7928351.80623072	8
8125	CO	8125	6134898136	-550886.9841911179	-8003160.90064252	8
9001	CT	9001	2167945002	1848371.3163625998	-7660162.22766686	9
9003	CT	9003	1944113574	1886730.0381202998	-7588871.29086892	9
9005	CT	9005	2446451490	1846144.04439726	-7600439.79338505	9
9007	CT	9007	1137170555	1911880.0635117001	-7622266.28729898	9
9009	CT	9009	2232746004	1881388.6933902001	-7635845.27367203	9
9011	CT	9011	1999374443	1945879.16791458	-7610833.15829819	9
9013	CT	9013	1080263250	1917014.31563396	-7575627.84405762	9
9015	CT	9015	1350050320	1945521.1093565	-7571256.93037467	9
10001	DE	10001	2067668510	1724243.33636822	-7939898.76394949	10
10003	DE	10003	1279529892	1705854.85942233	-7887015.56716675	10
10005	DE	10005	3098717168	1749374.74307614	-7983311.66935774	10
12001	FL	12001	2509201994	1302694.5292625	-9085844.44746382	12
12003	FL	12003	1525425078	1299264.60860591	-9012574.21069761	12
12005	FL	12005	2675853715	983038.442319317	-9059915.31545267	12
12007	FL	12007	778267322	1316435.08251482	-9052997.20294425	12
12009	FL	12009	4032674118	1482292.54409847	-9213760.66326328	12
12011	FL	12011	3426069019	1544236.63023663	-9443531.49890346	12
12013	FL	12013	1487464004	1021608.95438426	-9039838.06622119	12
12015	FL	12015	2222840215	1390329.21340437	-9383354.57935468	12
12017	FL	12017	2002690355	1304125.75694962	-9178399.98436108	12
12019	FL	12019	1666779312	1345440.83123409	-9044967.23347144	12
12021	FL	12021	5969863511	1459378.26175602	-9461640.52932369	12
12023	FL	12023	2075401972	1268950.89310415	-9028902.17375562	12
12027	FL	12027	1656225297	1395837.04192796	-9351124.59487613	12
12029	FL	12029	2236843361	1227097.4002551	-9103889.52981004	12
12031	FL	12031	2378800483	1357467.70429582	-9003888.65513735	12
12033	FL	12033	2265474022	812750.09373933	-9031702.47075676	12
12035	FL	12035	1478412803	1406081.35990587	-9094448.19493862	12
12037	FL	12037	2687448067	1064466.26716933	-9095950.59169035	12
12039	FL	12039	1368880521	1074774.60448321	-9014235.57722392	12
12041	FL	12041	920067675	1259613.18263953	-9086202.18283084	12
12043	FL	12043	2556029533	1460791.13486877	-9366965.25110243	12
12045	FL	12045	1928051692	1024067.52471522	-9090583.6547649	12
12047	FL	12047	1344349376	1233876.6479378	-9003183.53586331	12
12049	FL	12049	1653307573	1390841.6414438	-9317618.35544127	12
12051	FL	12051	3081656526	1470004.24833769	-9410523.18740731	12
12053	FL	12053	1525555709	1313840.94028591	-9210066.29953345	12
12055	FL	12055	2864605121	1439330.12515867	-9327067.58902888	12
12057	FL	12057	3278193727	1334996.66786531	-9277017.16601075	12
12059	FL	12059	1266626442	957428.738297442	-8995092.14885903	12
12061	FL	12061	1597782712	1505197.07674495	-9277318.16364814	12
12063	FL	12063	2472309865	1014954.14494075	-8996910.80738156	12
12065	FL	12065	1648623786	1144891.55790124	-9021484.16086574	12
12067	FL	12067	1419074279	1219380.09900435	-9062549.95007675	12
12069	FL	12069	2996514482	1379588.68844855	-9177156.7224599	12
12071	FL	12071	3140030594	1402683.664329	-9418112.011490302	12
12073	FL	12073	1817625519	1108286.80623835	-9023781.74002963	12
12075	FL	12075	3659118907	1271385.888505	-9130189.17131427	12
12077	FL	12077	2183681541	1053574.67416803	-9054632.51370013	12
12079	FL	12079	1853635549	1185158.15189573	-9015546.83361102	12
12081	FL	12081	2312213776	1341539.76705622	-9327251.57072999	12
12083	FL	12083	4306275764	1338994.5737584	-9132796.73591942	12
12085	FL	12085	1950506821	1533251.00724768	-9341850.15633063	12
12086	FL	12086	6296723144	1546593.86294492	-9503082.23671644	12
12087	FL	12087	9679384529	1496308.10295295	-9549259.22830164	12
12089	FL	12089	1880125726	1340449.14297209	-8975056.79731261	12
12091	FL	12091	2802569389	885703.4782128229	-9022249.68814065	12
12093	FL	12093	2310011564	1482927.2499568998	-9315351.04554343	12
12095	FL	12095	2598379593	1421234.91075408	-9198585.85201929	12
12097	FL	12097	3900618587	1445799.12979608	-9245452.15572371	12
12099	FL	12099	6172454314	1537613.10013337	-9389262.50153052	12
12101	FL	12101	2249307727	1320500.84061748	-9236650.7615474	12
12103	FL	12103	1575045167	1293718.6570753	-9282893.64365921	12
12105	FL	12105	5207041494	1394354.86798741	-9266100.87349677	12
12107	FL	12107	2141715418	1362435.10452273	-9084534.87365075	12
12109	FL	12109	2127755894	1386516.48509893	-9047932.21919123	12
12111	FL	12111	1781500252	1523978.94339602	-9309738.03043265	12
12113	FL	12113	3040069458	844807.695631327	-9025149.53658229	12
12115	FL	12115	1878478586	1344516.11450983	-9358931.46173149	12
12117	FL	12117	894336332	1426173.06576801	-9175068.49545324	12
12119	FL	12119	1501741001	1344782.94197867	-9188704.92170511	12
12121	FL	12121	1792935421	1234262.5753903	-9036922.33526445	12
12123	FL	12123	3191375288	1178192.15282386	-9061065.08214719	12
12125	FL	12125	646856316	1295532.73405897	-9045469.4987292	12
12127	FL	12127	3709983571	1425578.26149628	-9136763.32972801	12
12129	FL	12129	1905526968	1100600.90651784	-9057491.55877842	12
12131	FL	12131	3210535353	926292.502093169	-9023515.14175875	12
12133	FL	12133	1595314137	974586.683919946	-9022106.07772075	12
13001	GA	13001	1326751291	1276329.11495443	-8856034.06421877	13
13003	GA	13003	892337634	1228097.13701269	-8913837.01378793	13
13005	GA	13005	740276532	1264129.53223201	-8879855.67527024	13
13007	GA	13007	904264037	1080788.60413006	-8929604.39335414	13
13009	GA	13009	694830523	1167124.60218171	-8722184.24028363	13
13011	GA	13011	605763425	1125704.19374814	-8582588.45685958	13
13013	GA	13013	421991939	1111418.69703231	-8625266.54272105	13
13015	GA	13015	1217587347	1005806.03956478	-8610559.90671745	13
13017	GA	13017	657616485	1189316.60271714	-8866980.77152515	13
13019	GA	13019	1185910651	1195613.79675664	-8920656.22848401	13
13021	GA	13021	660203323	1129891.36849075	-8756756.72032464	13
13023	GA	13023	567547541	1169355.58463413	-8793578.45254263	13
13025	GA	13025	1158248850	1313902.5364945	-8912865.00467298	13
13027	GA	13027	1289297022	1169011.84322334	-8972979.43383651	13
13029	GA	13029	1177035509	1350516.52568979	-8815093.77702512	13
13031	GA	13031	1783531549	1316423.07832733	-8777012.60154078	13
13033	GA	13033	2162594734	1281805.68719147	-8707037.05511057	13
13035	GA	13035	487024421	1099166.62650986	-8706500.41658504	13
13037	GA	13037	734462977	1061302.85552526	-8909172.61727832	13
13039	GA	13039	2025016765	1347525.21365731	-8937930.821924001	13
13043	GA	13043	644539108	1285758.31631385	-8780815.8894083	13
13045	GA	13045	1304777271	992474.5176706008	-8686011.99491153	13
13047	GA	13047	420770591	970377.902035545	-8539498.19308079	13
13049	GA	13049	2026348620	1305988.72067494	-8960867.20377541	13
13051	GA	13051	1637551162	1379559.9590151	-8811721.65271421	13
13053	GA	13053	650515375	1035369.23782804	-8820214.715095801	13
13055	GA	13055	812083211	957139.72272554	-8589359.50602319	13
13057	GA	13057	1125129017	1038726.44967878	-8605875.62789776	13
13059	GA	13059	313479738	1143363.49479949	-8625803.44115562	13
13061	GA	13061	562640844	1026841.18912464	-8902339.76701932	13
13063	GA	13063	373919764	1058974.03158146	-8682745.39558811	13
13065	GA	13065	2134132455	1250275.81566449	-8953784.49394022	13
13067	GA	13067	892298916	1033673.85323913	-8640665.77807968	13
13069	GA	13069	1560856898	1227098.79704103	-8885564.43293103	13
13071	GA	13071	1441688519	1146231.9523353002	-8936964.15072808	13
13073	GA	13073	796696752	1249977.87053068	-8657052.96408676	13
13075	GA	13075	603992873	1178521.74808565	-8936616.56868483	13
13077	GA	13077	1154701616	1024378.54219702	-8708122.35759937	13
13079	GA	13079	845510985	1104486.90336096	-8770418.83493612	13
13081	GA	13081	727660309	1135946.56362496	-8855601.99413821	13
13083	GA	13083	451073170	938094.16967884	-8548654.44255533	13
13085	GA	13085	555314851	1063630.29226316	-8580316.09328629	13
13087	GA	13087	1613997503	1074069.61106951	-8980777.00917156	13
13091	GA	13091	1303058281	1188015.78417835	-8820668.14466633	13
13093	GA	13093	1028961238	1129665.42256354	-8829999.64033963	13
13095	GA	13095	866536358	1099452.07499939	-8904046.90427795	13
13097	GA	13097	520778595	1019353.66851139	-8669404.82807256	13
13099	GA	13099	1337329306	1037739.75358928	-8935112.92402411	13
13101	GA	13101	1089659049	1235705.40817467	-8978893.95897256	13
13103	GA	13103	1250784033	1354013.79104464	-8774650.40413555	13
13105	GA	13105	969215474	1188672.44663476	-8600968.79833719	13
13107	GA	13107	1787562615	1261742.67795642	-8763265.32341157	13
13109	GA	13109	483990026	1307077.59654347	-8805527.73688792	13
13111	GA	13111	1016070857	1044499.22737156	-8535228.98484457	13
13113	GA	13113	516245299	1048265.42181803	-8698552.5843914	13
13115	GA	13115	1342818571	971626.002381755	-8611651.9519097	13
13117	GA	13117	640038414	1070812.23047166	-8604101.86603841	13
13119	GA	13119	690105368	1149599.19944505	-8576970.98231992	13
13121	GA	13121	1383958617	1045641.37020805	-8656333.89880649	13
13123	GA	13123	1116170214	1034568.40986764	-8555943.79646972	13
13125	GA	13125	374131970	1223294.07542828	-8696443.43678486	13
13127	GA	13127	1515784868	1354775.46129269	-8902943.9726365	13
13129	GA	13129	927326558	999177.4718186241	-8581346.35604014	13
13131	GA	13131	1192078095	1106689.99991448	-8977187.43671617	13
13133	GA	13133	1052081718	1167146.24226003	-8664674.15367439	13
13135	GA	13135	1131199888	1083615.1493945	-8632333.24243463	13
13137	GA	13137	722672021	1118677.40271576	-8552208.34772147	13
13139	GA	13139	1111868065	1097102.91187291	-8590425.31163791	13
13141	GA	13141	1237537782	1186933.08596514	-8696860.57828581	13
13143	GA	13143	733421105	977843.321691617	-8663829.12639629	13
